"source","term_literal","term_uri","text","validation_outcome"
"/794/ark__12148_bpt6k467214","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Déportation et naufrage de J. J. Aymé, ex-législateur. suivis du tableau de vie et de mort des déportés, à son départ de la Guyane : avec quelques observations sur cette colonie et sur les nègres ([Reprod.])","accept"
"/794/ark__12148_bpt6k48099m","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Discours sur la nécessité d'établir à Paris une société pour concourir, avec celle de Londres, à l'abolition de la traite et de l'esclavage des nègres : prononcé le 19 février 1788, dans une société de quelques amis, rassemblés à Paris, à la prière du Comité de Londres ([Reprod.])","accept"
"/794/ark__12148_bpt6k48101b","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Réclamations et observations des colons, sur l'idée de l'abolition de la traite et de l'affranchissement des nègres ([Reprod.]) / [David Duval de Sanadon]","accept"
"/794/ark__12148_bpt6k482008","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Adonis, ou Le bon nègre : mélodrame, en quatre actes, avec danses, chansons, décors et costumes créoles ([Reprod.]) / par les citoyens Beraud de la Rochelle et Joseph Rosny","accept"
"/794/ark__12148_bpt6k53239469","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Tableaux modernes... sculptures nègres... [Vente à Paris, Hôtel Drouot, 5 mars 1948.]","accept"
"/794/ark__12148_bpt6k54532607","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Discours prononcé par M. le duc de Broglie, à la Chambre des Pairs, le 28 mars 1822, sur la traite des nègres","accept"
"/794/ark__12148_bpt6k5459395n","Négresse","http://data.europa.eu/c4p/data/t_24_fr","Au roi en son conseil. Requête pour Marie-Louise Lambert, négresse libre de la Martinique, détenue dans la maison centrale de Rennes","accept"
"/794/ark__12148_bpt6k5492469f","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Le pays des nègres blancs : aventures d'un français sur la route du Tchad / par Edmond Deschaumes,... ; illustrations de Gerlier","accept"
"/794/ark__12148_bpt6k5497m","Nègre","http://data.europa.eu/c4p/data/t_23_fr","La cause des esclaves nègres et des habitants de la Guinée. 1 / M. Frossard","accept"
"/794/ark__12148_bpt6k5536553r","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Le nègre esclave dans le Brésil élevant son âme vers l'empire haïtien : hommage à LL. MM. l'empereur Faustin Ier et à l'impératrice d'Haïti / par M. Édouard Gallès,...","accept"
"/794/ark__12148_bpt6k55365545","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Le nègre esclave dans le Brésil élevant son âme vers l'empire haïtien : hommage au général Geffrard, président de la République d'Haïti / par M. Édouard Gallès,...","accept"
"/794/ark__12148_bpt6k5536557d","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Pensées d'un nègre esclave, civilisé dans le Brésil : souvenir de voyages à Rio-de-Janeiro / [Signé : É. Gallès]","accept"
"/794/ark__12148_bpt6k5613729j","Négresse","http://data.europa.eu/c4p/data/t_24_fr","Notice sur Marie Kaïsale, jeune négresse, décédée le 2 septembre 1858... dans le monastère de la Visitation Ste-Marie de Bourg-en-Bresse . (Signé : D. S. B.)","accept"
"/794/ark__12148_bpt6k56273963","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Odes ; suivies d'une lettre sur l'esclavage des nègres dans nos colonies, et d'une autre sur les Anglais.","accept"
"/794/ark__12148_bpt6k56583700","Nègre","http://data.europa.eu/c4p/data/t_23_fr","L'éducation des nègres aux Etats-Unis / par Kate Brousseau,...","accept"
"/794/ark__12148_bpt6k5679814z","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Influence de l'esclavage sur le caractère, l'intelligence et le sens moral des nègres, des blancs et hommes de toute couleur dans nos colonies des Antilles : esquisses coloniales historiques et humanitaires / par M. Pelouze, père","accept"
"/794/ark__12148_bpt6k5697447w","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Sédim, ou Les nègres , poème en trois chants, par M. Viennet","accept"
"/794/ark__12148_bpt6k5698369f","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Cri des nègres , par M. Casimir D.......x","accept"
"/794/ark__12148_bpt6k57306811","Grisette","http://data.europa.eu/c4p/data/t_80_fr","La grisette / par Louis Huart ; 65 vignettes par Gavarni","reject"
"/794/ark__12148_bpt6k5744755d","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Le nègre aubergiste , fait historique en un acte et en prose, mêlé de vaudevilles, par Charles-Jacob Guillemain...","accept"
"/794/ark__12148_bpt6k5771942c","Mulâtre","http://data.europa.eu/c4p/data/t_71_fr","La Vérité sur Saint-Domingue et les mulâtres . (Signé : M. D. A. L. F., propriétaire en France et à Saint-Domingue.)","accept"
"/794/ark__12148_bpt6k5772151w","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Pétition à la Chambre des députés, sur le régime intérieur des esclaves aux Antilles françaises, avec la demande d'une autorité spéciale et protectrice ; chargée de surveiller l'exécution des lois et des ordonnances en vigueur, concernant la nourriture, les travaux et traitements des nègres esclaves . Par le marquis de Sainte-Croix,...","accept"
"/794/ark__12148_bpt6k5783939s","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Débarquement de la flotte française à Saint-Domingue, faisant suite aux Révolutions de cette île. Révolte des nègres...","accept"
"/794/ark__12148_bpt6k57861804","Mulâtre","http://data.europa.eu/c4p/data/t_71_fr","Lettre des députés de Saint-Domingue à leurs commettants, en date du 12 août 1789, interceptée par un mulâtre, communiquée, sous le secret, à M. le comte de Mirabeau, et dénoncée par cet honorable collègue à un comité de six cents amis de la constitution, pour leur prouver que les députés des colonies et leurs commettants étaient des tyrans sans éducation, dont les bouches impures profanaient le nom de liberté, dont les mains barbares ne savaient que serrer des chaînes, dont la présence souillait l'Assemblée nationale, et que la justice de la nation aurait dû priver des droits de citoyens actifs. Imprimée, distribuée à tous les membres de l'Assemblée nationale, et publiée en France, en Amérique et en Asie, par arrêté de la députation de Saint-Domingue","accept"
"/794/ark__12148_bpt6k57865222","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Projet de pétition d'un colon aux représentants du peuple français, sur la motion de faire décréter le concordat passé à La Croix-des-Bouquets, le 11 septembre 1791, entre les blancs de la garde nationale du Port-au-Prince et les mulâtres libres et nègres esclaves campés auprès de cette ville","accept"
"/794/ark__12148_bpt6k57865222","Mulâtre","http://data.europa.eu/c4p/data/t_71_fr","Projet de pétition d'un colon aux représentants du peuple français, sur la motion de faire décréter le concordat passé à La Croix-des-Bouquets, le 11 septembre 1791, entre les blancs de la garde nationale du Port-au-Prince et les mulâtres libres et nègres esclaves campés auprès de cette ville","accept"
"/794/ark__12148_bpt6k5788836r","Nègre","http://data.europa.eu/c4p/data/t_23_fr","L'Algérie et les nègres libres des États-Unis, par M. Saint-Amant,... (Deuxième édition)","accept"
"/794/ark__12148_bpt6k57901208","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Protestations des citoyens français nègres et mulâtres contre des accusations calomnieuses / par V. Schoelcher,...","accept"
"/794/ark__12148_bpt6k57901208","Mulâtre","http://data.europa.eu/c4p/data/t_71_fr","Protestations des citoyens français nègres et mulâtres contre des accusations calomnieuses / par V. Schoelcher,...","accept"
"/794/ark__12148_bpt6k5790158q","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Sentimens véritables du ministre Schwartz, sur quelques endroits d'une brochure sur l'esclavage des nègres, qu'on lui a faussement attribuée","accept"
"/794/ark__12148_bpt6k57901950","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Réclamations des nègres libres, colons américains","accept"
"/794/ark__12148_bpt6k57902819","Négresse","http://data.europa.eu/c4p/data/t_24_fr","Société de la morale chrétienne. Comité pour le rachat des négresses esclaves dans les colonies françaises","accept"
"/794/ark__12148_bpt6k5790321c","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Observations sur un pamphlet, ayant pour titre : Réclamation des nègres libres, colons amériquains","accept"
"/794/ark__12148_bpt6k57903481","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Mémoire sur les nègres ; pour servir de matériaux aux cahiers des colonies","accept"
"/794/ark__12148_bpt6k5790349f","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Lettre des nègres français aux libérateurs de Juillet ; par un avocat à la cour royale de Paris","accept"
"/794/ark__12148_bpt6k57904150","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Adresse à la Convention nationale, à tous les clubs et sociétés patriotiques, pour les nègres détenus en esclavage dans les colonies franc̜aises de l'Amérique , sous le régime de la République","accept"
"/794/ark__12148_bpt6k5790441g","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Mémoire sur l'esclavage colonial, la nécessité des colonies et l'abolition de la traite des nègres, par M. l'abbé Dillon","accept"
"/794/ark__12148_bpt6k57905190","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Traite des nègres. A MM. les députés à l'Assemblée nationale","accept"
"/794/ark__12148_bpt6k57905568","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Appel aux habitants de l'Europe sur l'esclavage et la traite des nègres, par la Société religieuse des Amis de la Grande-Bretagne. (1er du 3e mois, 1839.)","accept"
"/794/ark__12148_bpt6k5790767r","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Réfutation d'un écrit intitulé : Résumé du témoignage... touchant la traite des nègres, adressé aux différentes puissances de la chrétienté, par M. Palisot, baron de Beauvois,...","accept"
"/794/ark__12148_bpt6k5790774w","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Le Danger de la liberté des nègres","accept"
"/794/ark__12148_bpt6k5790780m","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Traite des nègres. Renseignemens tendant à prouver la continuation de ce trafic illégal","accept"
"/794/ark__12148_bpt6k5790804k","Mulâtre","http://data.europa.eu/c4p/data/t_71_fr","Mulâtres -- Droits -- Colonies françaises -- Amérique -- 1789-1799 (Révolution)","accept"
"/794/ark__12148_bpt6k5790994b","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Réfutation du projet des amis des noirs, sur la suppression de la traite des nègres et sur l'abolition de l'esclavage dans nos colonies, par M. de Saint-Cyran,...","accept"
"/794/ark__12148_bpt6k57911017","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Dénonciation de M. l'abbé Grégoire, et de sa lettre du 8 juin 1791, adressée aux citoyens de couleur & nègres libres de Saint-Domingue, & des autres isles françaises de l'Amérique, &c.","accept"
"/794/ark__12148_bpt6k5797540k","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Coup d'oeil sur Saint-Domingue, observations sur le caractère des nègres et sur la fièvre jaune, moyens de recouvrer cette colonie et de se préserver des maladies qui y règnent, par J.-R. Charault...","accept"
"/794/ark__12148_bpt6k58043696","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Trois mois chez les nègres : souvenir d'une excursion chez les nègres de l'Afrique tropicale / Dr Tuvache","accept"
"/794/ark__12148_bpt6k5821244n","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Le Capitaine Firmin, ou la Vie des nègres en Afrique, par Alfred Michiels","accept"
"/794/ark__12148_bpt6k5830075g","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Panthéon populaire illustré. 10e série, livraisons 181-187, La case du Père Tom, ou Vie des nègres en Amérique / par Henriette Beecher Stowe ; traduction de La Bédollière ; illustrations anglaises","accept"
"/794/ark__12148_bpt6k5836353s","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Cruautés de la traite des nègres, ou Relation des horreurs commises sur les nègres à bord des vaisseaux ""Le Rôdeur"" et ""L'Estelle"", extraite du Discours de M. le duc de Broglie, prononcé à la Chambre des Pairs, le 28 mars 1822","accept"
"/794/ark__12148_bpt6k5836468k","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Considérations importantes sur l'abolition générale de la traite des nègres, adressées aux négociateurs des puissances continentales qui doivent assister au Congrès de Vienne . Par un Portugais","accept"
"/794/ark__12148_bpt6k5836545x","Nègre","http://data.europa.eu/c4p/data/t_23_fr","L'Esclave nègre, relation intéressante et authentique, en trois parties","accept"
"/794/ark__12148_bpt6k58369867","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Question des sucres. De l'impôt proportionnel et de l'émancipation des nègres, par F. Lescuyer","accept"
"/794/ark__12148_bpt6k58495454","Grisette","http://data.europa.eu/c4p/data/t_80_fr","Une fête aux environs de Paris, par Paul de Kock. [Verres de la lanterne magique. Paris de ma fenêtre. A bon chat, bon rat. Un bal de grisettes.]","accept"
"/794/ark__12148_bpt6k6105329h","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Arthur de Bretagne, tragédie en 5 actes, par M. Chauvet (Paris, Odéon, 16 août 1824), suivie de Néali, ou la Traite des nègres, poème...","accept"
"/794/ark__12148_bpt6k61534946","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Les Nègres de la Louisiane, scènes américaines, par Marie Émery","accept"
"/794/ark__12148_bpt6k6180418q","Nègre","http://data.europa.eu/c4p/data/t_23_fr","La traite des nègres en Afrique ; Le meunier de Mansfield / A. Michiels ; illustré par Janet-Lange","accept"
"/794/ark__12148_bpt6k62192703","Nègre","http://data.europa.eu/c4p/data/t_23_fr","L'apôtre des nègres, ou Vie du B. Pierre Claver (2e édition) / par M. F.","accept"
"/794/ark__12148_bpt6k62213685","Négresse","http://data.europa.eu/c4p/data/t_24_fr","Notice sur une jeune négresse : extrait d'une lettre-circulaire du 1er monastère de la Visitation Sainte-Marie d'Annecy, datée du 28 décembre 1875","accept"
"/794/ark__12148_bpt6k62225989","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Notice sur Ira Aldridge le tragédien nègre","accept"
"/794/ark__12148_bpt6k6257518n","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Discours sur la question relative à la liberté des nègres , prononcé en l'Assemblée générale du district des Filles-Saint-Thomas, le [ ] février, par M. Magol, citoyen, et ex-président de ce district.","accept"
"/794/ark__12148_bpt6k62874f","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Le beau nègre : roman de moeurs sud-américaines / Hector France","accept"
"/794/ark__12148_bpt6k62878t","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Le nègre de Paris / Raoul Gineste","accept"
"/794/ark__12148_bpt6k62984624","Négresse","http://data.europa.eu/c4p/data/t_24_fr","Contribution à l'anatomie comparée des races nègres, par le Dr Testut,... 2e mémoire : Dissection d'une jeune négresse d'origine sénégalienne, myologie. 3e mémoire : Observation d'anomalies musculaires recueillies sur un nègre de l'île Bourbon","accept"
"/794/ark__12148_bpt6k62984624","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Contribution à l'anatomie comparée des races nègres, par le Dr Testut,... 2e mémoire : Dissection d'une jeune négresse d'origine sénégalienne, myologie. 3e mémoire : Observation d'anomalies musculaires recueillies sur un nègre de l'île Bourbon","accept"
"/794/ark__12148_bpt6k62984624","Race","http://data.europa.eu/c4p/data/t_35_fr","Contribution à l'anatomie comparée des races nègres, par le Dr Testut,... 2e mémoire : Dissection d'une jeune négresse d'origine sénégalienne, myologie. 3e mémoire : Observation d'anomalies musculaires recueillies sur un nègre de l'île Bourbon","accept"
"/794/ark__12148_bpt6k64461g","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Le planteur de la Guyane ou Les nègres chrétiens / traduit et imité de l'allemand par P.-C. Gérard","accept"
"/794/ark__12148_bpt6k6530090n","Nègre","http://data.europa.eu/c4p/data/t_23_fr","La case de l'oncle Tom, ou Sort des nègres esclaves. T. 1 / par Mrs. Harriet Beecher Stowe ; traduction nouvelle par M. L. Carion, précédée d'une étude sur l'ouvrage","accept"
"/794/ark__12148_bpt6k6536476m","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Le pays des nègres : voyage à Haïti, ancienne partie française de Saint-Domingue / par Edgar La Selve,...","accept"
"/794/ark__12148_bpt6k6536756w","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Mémoire sur l'état actuel de la traite des nègres","accept"
"/794/ark__12148_bpt6k65403847","Nègre","http://data.europa.eu/c4p/data/t_23_fr","La case de l'oncle Tom, ou Vie des nègres en Amérique : roman américain / Mrs. Beecher Stowe ; traduit par Louis Énault","accept"
"/794/ark__12148_bpt6k6550210v","Nègre","http://data.europa.eu/c4p/data/t_23_fr","La case de l'oncle Tom, ou Sort des nègres esclaves. T. 2 / par Mrs. Harriet Beecher Stowe ; traduction nouvelle par M. L. Carion, précédée d'une étude sur l'ouvrage","accept"
"/794/ark__12148_bpt6k65785595","Nègre","http://data.europa.eu/c4p/data/t_23_fr","La case de l'oncle Tom ou Vie des nègres en Amérique : roman américain / Mistress Beecher Stowe ; trad. par Louis Énault","accept"
"/794/ark__12148_bpt6k737916","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Voyage au pays de Dahomé, état situé à l'intérieur de la Guinée, avec l'histoire de ce royaume , suivie d'Observations sur la traite des nègres ; par C. B. Wastrom","accept"
"/794/ark__12148_bpt6k74226m","Race","http://data.europa.eu/c4p/data/t_35_fr","Le paradis terrestre et la race nègre devant la science / par l'abbé Dessailly","accept"
"/794/ark__12148_bpt6k74226m","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Le paradis terrestre et la race nègre devant la science / par l'abbé Dessailly","accept"
"/794/ark__12148_bpt6k74548r","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Propos de peintre : de Gauguin à la Revue nègre. 3e série Gauguin, Monet, Sargent, Helleu, Van Gogh, la peinture anglaise moderne, Dada, la Revue nègre (8e éd.) / Jacques Émile Blanche","accept"
"/794/ark__12148_bpt6k806008","Négresse","http://data.europa.eu/c4p/data/t_24_fr","La négresse dans la piscine : roman (Édition originale) / Vincent Hyspa et Fernand Mysor","accept"
"/794/ark__12148_bpt6k8061k","Nègre","http://data.europa.eu/c4p/data/t_23_fr","La cause des esclaves nègres et des habitants de la Guinée. 2 / M. Frossard","accept"
"/794/ark__12148_bpt6k82302m","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Résumé du discours prononcé par M. Wilberforce dans la Chambre des communes, le 27 juin 1822, sur l'état actuel de la traite des nègres","accept"
"/794/ark__12148_bpt6k82311k","Peau-rouge","http://data.europa.eu/c4p/data/t_27_fr","Les Peaux-rouges de Paris. 1 / par Gustave Aimard","reject"
"/794/ark__12148_bpt6k82312x","Peau-rouge","http://data.europa.eu/c4p/data/t_27_fr","Les Peaux-rouges de Paris. 2 / par Gustave Aimard","reject"
"/794/ark__12148_bpt6k823138","Peau-rouge","http://data.europa.eu/c4p/data/t_27_fr","Les Peaux-rouges de Paris. 3 / par Gustave Aimard","reject"
"/794/ark__12148_bpt6k823169","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Observations sur les maladies des nègres, leurs causes, leurs traitements et les moyens de les prévenir, par M. Dazille,...","accept"
"/794/ark__12148_bpt6k82858m","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Relations de plusieurs voyages à la côte d'Afrique, au Maroc, au Sénégal, à Gorée, à Galam, etc. , avec des détails intéressans pour ceux qui se destinent à la traite des nègres, de l'or, de l'ivoire, etc., tirés des journaux de M. Saugnier,...","accept"
"/794/ark__12148_bpt6k84228h","Nègre","http://data.europa.eu/c4p/data/t_23_fr","L'âme nègre / Maurice Delafosse,...","accept"
"/794/ark__12148_bpt6k842302","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Les Libériens et les Baoulé : nègres dit civilisés et nègres dit sauvages / Maurice Delafosse","accept"
"/794/ark__12148_bpt6k843681","Négresse","http://data.europa.eu/c4p/data/t_24_fr","La Négresse ou Le pouvoir de la reconnoissance : comédie en un acte, en prose et en vaudevilles, mêlée de divertissements... ([Reprod.]) / par MM. Radet et Barré","accept"
"/794/ark__12148_bpt6k844836","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Discours sur l'esclavage des nègres et sur l'idée de leur affranchissement dans les colonies ([Reprod.]) / par un colon de Saint-Domingue","accept"
"/794/ark__12148_bpt6k84484j","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Réflexions d'un cultivateur américain, sur le projet d'abolir l'esclavage et la traite des nègres... ([Reprod.]) / [N.-F. Jacquemart]","accept"
"/794/ark__12148_bpt6k84485w","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Mémoire sur l'esclavage des nègres : dans lequel on discute les motifs proposés pour leur affranchissement... ([Reprod.]) / par M. Malouet","accept"
"/794/ark__12148_bpt6k84490g","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Des colonies et de la traite des nègres ([Reprod.]) / par C. Belu","accept"
"/794/ark__12148_bpt6k84491t","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Mémoire sur la colonie française du Sénégal : avec quelques considérations historiques et politiques sur la traite des nègres... ([Reprod.]) / par le citoyen Pelletan,...","accept"
"/794/ark__12148_bpt6k844925","Nègre","http://data.europa.eu/c4p/data/t_23_fr","De la littérature des nègres, ou Recherches sur leurs facultés intellectuelles, leurs qualités morales et leur littérature : suivies de notices sur la vie et les ouvrages des nègres qui se sont distingués dans les sciences, les lettres et les arts ([Reprod.]) / par H. Grégoire,...","accept"
"/794/ark__12148_bpt6k84493h","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Cri des colons contre un ouvrage de M. l'évêque et sénateur Grégoire, ayant pour titre ""De la littérature des nègres"" ou Réfutation des inculpations calomnieuses faites aux colons par l'auteur et par les autres philosophes négrophiles... ([Reprod.])","accept"
"/794/ark__12148_bpt6k85227d","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Plan de colonisation des possessions françaises dans l'Afrique occidentale : au moyen de la civilisation des nègres indigènes... ([Reprod.]) / par L.B. Hautefeuille,...","accept"
"/794/ark__12148_bpt6k862071","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Comprend : Observations sur la traite des nègres","accept"
"/794/ark__12148_bpt6k862071","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Mémoires du règne de Bossa-Ahadée, roi de Dahomé, état situé dans l'intérieur de la Guinée, et voyage de l'auteur à Abomé, qui en est la capitale. On y a ajouté des Observations sur la traite des nègres... ([Reprod.]) / par Robert Norris ; par C.B. [Carl Bernhard] Wadstrom ; traduit de l'anglais","accept"
"/794/ark__12148_bpt6k86208c","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Relations de plusieurs voyages à la côte d'Afrique, a Maroc, au Sénégal, a Gorée, a Galam, etc. : avec des détails intéressans pour ceux qui se destinent à la traite des nègres, de l'or, de l'ivoire, etc... ([Reprod.]) / M. Saugnier,..","accept"
"/794/ark__12148_bpt6k86209q","Nègre","http://data.europa.eu/c4p/data/t_23_fr","L'Affrique et le peuple affriquain : considérés sous tous leurs rapports avec notre commerce et nos colonies... l'histoire politique et morale des nègres, leur caractère, leur génie, leurs mœurs et leur gouvernement... ([Reprod.]) / par M. Lamiral,..","accept"
"/794/ark__12148_bpt6k865818","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Dissertation sur la traite et le commerce des nègres ([Reprod.]) / [J. Bellon de Saint-Quentin]","accept"
"/794/ark__12148_bpt6k8845320","Nègre","http://data.europa.eu/c4p/data/t_23_fr","L'Esclave des nègres. Saint Pierre Claver, de la Compagnie de Jésus / Jean Charruau","accept"
"/794/ark__12148_bpt6k941122","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Nouvelles réflexions sur la traite des nègres , par J.-C.-L. Simonde de Sismondi","accept"
"/794/ark__12148_bpt6k95921g","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Discours d'un nègre à un Européen : pièce qui a concouru pour le prix de l'Académie Française, en 1775 ([Reprod.]) / par M. Doigni","accept"
"/794/ark__12148_bpt6k9629514c","Négresse","http://data.europa.eu/c4p/data/t_24_fr","La négresse blonde : cinquiesme hypostase... / Georges Fourest ; tatouages de Lucien Métivet... ; [préface de Willy]","accept"
"/794/ark__12148_bpt6k9739246t","Nègre","http://data.europa.eu/c4p/data/t_23_fr","La case du père Tom, ou Vie des nègres en Amérique (Nouvelle édition augmentée d'une notice) / par Henriette Beecher Stowe ; traduction de La Bédollière, ...","accept"
"/794/ark__12148_bpt6k97741372","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Journal d'un nègre à l'Exposition de 1900 / Gaston Bergeret ; 79 aquarelles originales de Henry Somm","accept"
"/794/ark__12148_bpt6k97885836","Nègre","http://data.europa.eu/c4p/data/t_23_fr","L'Affrique et le peuple affriquain, considérés sous tous leurs rapports avec notre commerce & nos colonies . Cet ouvrage contient : L'histoire politique & morale des Nègres, leur caractère, leur génie, leurs mœurs & leur gouvernement ; beaucoup d'anecdotes qui n'ont été rapportées par aucun voyageur : l'état de notre commerce dans cette contrée. Le tout présenté sous un point de vue, de politique & de morale. De l'abus des privilèges exclusifs, & notamment de celui de la Compagnie du Sénégal. Ce que c'est qu'une société se qualifiant d'Amis des Noirs. Orné de six figures en taille-douce & d'une carte géographique. Dédié au commerce & aux colons François. Par M. Lamiral, ancient agent de commerce en Affrique.","accept"
"/794/ark__12148_bpt6k9789554s","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Déportation et naufrage de J. J. Aymé, ex-législateur ; suivis du tableau de vie et de mort des déportés, à son départ de la Guyane, avec quelques observations sur cette colonie et sur les nègres.","accept"
"/794/ark__12148_bpt6k9791443f","Mulâtre","http://data.europa.eu/c4p/data/t_71_fr","Mulâtres -- Droits -- Colonies françaises -- 1789-1799 (Révolution)","accept"
"/794/ark__12148_bpt6k98002592","Nègre","http://data.europa.eu/c4p/data/t_23_fr","La cause des esclaves nègres et des habitants de la Guinée portée au tribunal de la justice, de la religion et de la politique, ou Histoire de la traite et de l'esclavage des nègres ; preuves de leur illégitimité, moyens de les abolir sans nuire ni aux colonies ni aux colons par M. Frossard, docteur en droit dans l'université d'Oxford, ministre du saint Évangile, .... Tome 1","accept"
"/794/ark__12148_bpt6k9801379g","Nègre","http://data.europa.eu/c4p/data/t_23_fr","La cause des esclaves nègres et des habitants de la Guinée portée au tribunal de la justice, de la religion et de la politique, ou Histoire de la traite et de l'esclavage des nègres ; preuves de leur illégitimité, moyens de les abolir sans nuire ni aux colonies ni aux colons par M. Frossard, docteur en droit dans l'université d'Oxford, ministre du saint Évangile, .... Tome 2","accept"
"/794/ark__12148_bpt6k9804181s","Mulâtre","http://data.europa.eu/c4p/data/t_71_fr","Etude sur les croisements humains : métis, mulâtres et zambos / conférence par le Dr Sogolo","accept"
"/794/ark__12148_bpt6k991439z","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Discours d'un nègre à un Européen, pièce qui a concouru pour le prix de l'Académie françoise, en 1775, par M. Doigni","accept"
"/794/ark__12148_btv1b52505130p","Nègre","http://data.europa.eu/c4p/data/t_23_fr","[Recueil factice de progr. et d'art. de presse sur ""Malikoko (roi nègre)"" de André Mouézy-Eon]","accept"
"/794/ark__12148_btv1b53112934x","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Théâtre des Champs-Élysées, mardi 24 décembre 1929, avant son départ pour l'Amérique, Jean Borlin, avec Miarka et Zita Fiord et son corps de ballet : [programme, Danses tziganes, Lotus, Cake-walk, Film 5 minutes de cinéma, Skating rink, Film Danses et masques nègre, Sculpture nègre, Le cercle éternel, Derviche, Entr'acte, Dansgille] / [texte d'Arthur Dandelot]","accept"
"/794/ark__12148_btv1b531129539","Nègre","http://data.europa.eu/c4p/data/t_23_fr","Théâtre des Champs-Elysées..., samedi 30 novembre 1929..., un seul gala de danse donné par Jean Borlin, avec Miarka et Zitra Fiord, et son corps de ballet... : [programme, Derviche, Lotus, Danses tziganes, Le roi galant, Cake-walk, Entr'acte, Le cercle éternel, Skating rink, Sculpture nègre, Dansgille] / [texte d'Arthur Dandelot]","accept"
