"source","term_literal","term_uri","text","validation_outcome"
"/2048221/europeana_fashion_151779","Lokaal","http://data.europa.eu/c4p/data/t_84_nl","Mantel van een lokale leider","accept"
"/2048221/europeana_fashion_153584","Lappen","http://data.europa.eu/c4p/data/t_82_nl","Beschilderde lap van geklopte boombast","reject"
"/2048221/europeana_fashion_170181","Lokaal","http://data.europa.eu/c4p/data/t_84_nl","Een kokerrok in hoofdzakelijk blauw en rood, met de kepala ('hoofd') met een boeket, vogel en vlinder, en kleine bloemen. De badan ('lichaam') heeft een rode ondergrond en bevat tal van waaiertjes. Boeketten zijn van oorsprong Europese motieven, die later ook door andere bevolkingsgroepen gebruikt zijn ter versiering van hun kleding (Heringa, 1996:66). De sdoort afgebeelde bloem, alsook de erbij gebatikte dieren en andere motieven, hebben alle een eigen betekenis binnen iedere culturele groep (idem).
Deze rok is gemaakt op de lokale markt van Tasikmalaya en was bestemd voort alle culturele groepen.","accept"
"/2048221/europeana_fashion_188707","Verzamelen","http://data.europa.eu/c4p/data/t_155_nl","Min of meer cirkelvormige armband, geslepen uit één stuk schelp van de Trochus niloticus, een zeeslak die veelvuldig voorkomt in de Indische en Grote Oceaan.
Vgl. De Cercq en Schmeltz, pag. 37, No. 180 en PL. IX, afb. 22 voor een soortgelijke armband.

Dit object werd verzameld tijdens de Noord-Nieuw-Guinea Expeditie (of: Wichmann Expeditie) in 1903. Schenker H.A. Lorentz was deelnemer aan deze expeditie.

Vervaardiging
Waarschijnlijk geslepen door rotatie van een bamboestengeldeel met vochtig zand.","accept"
"/2048221/europeana_fashion_19448","Zwart","http://data.europa.eu/c4p/data/t_160_nl","Dame staat bij boeket aan tafel, de andere persoon zit in rode crapeau. De staande figuur is gekleed in bruin zijden lange japon met zwart kanten barbes versierd. Blauwe coiffure met blauwe struisveer. De zittende dame is gekleed in paars zijden toilet met wijde mouwen, versierd met geplooide stroken. Witte blouse met kraag en wijde mouwen en manchetten. Coiffure van zwart kant met gifgroene kleine luifel en keelbanden gestrikt.","reject"
"/2048221/europeana_fashion_19571","Wit","http://data.europa.eu/c4p/data/t_157_nl","Wit piqué kinder zonnehoedje met gerimpelde rand, die aan de achterkant over elkaar wegloopt.","reject"
"/2048221/europeana_fashion_21644","Blank","http://data.europa.eu/c4p/data/t_19_nl","Blank houten ring beschilderd met 2 groene en 2 rode conc. cirkels,  door gaatjes in de ring groen koord.","reject"
"/2048221/europeana_fashion_297819","Afkomst","http://data.europa.eu/c4p/data/t_4_nl","Portret van een Hindoestaanse vrouw van Brits-Indische afkomst in traditionele kleding.","accept"
"/2048221/europeana_fashion_299909","Indiaan","http://data.europa.eu/c4p/data/t_63_nl","Ojana indianen uit het dorp Popokai dansen de akoelipoetpan dans","accept"
"/2048221/europeana_fashion_5558","Zwart","http://data.europa.eu/c4p/data/t_160_nl","Van zwarte tafzijde, gegarneerd met zwarte kant en blauw naaldwerk, onderaan afgezet met zwarte en blauwe franje.","reject"
"/2048221/europeana_fashion_599750","Lappen","http://data.europa.eu/c4p/data/t_82_nl","lap voor schouderdoek","reject"
"/2048221/europeana_fashion_61893","Blank","http://data.europa.eu/c4p/data/t_19_nl","Hoedenmal van blank hout, grote ovale bolronde rand, met twee gleuven aan de zijkanten, staat als het ware op twee aangeschroefde voeten, ""615""","reject"
"/2048221/europeana_fashion_653055","Ontdekken","http://data.europa.eu/c4p/data/t_107_nl","362-22								
Yanktonai pipe bag; wool, glass, porcupine quills; l. 43.5/73 cm., w. 16,5 cm.; ca. 1860s.
Documentation: ""Two Bears band, Fort Rice."" Purchased in December 1882 from an individual, probably a trader, in Niagara Falls who remains unidentified but was described by Ten Kate as ""reliable"" (letter from St. Louis, dated Dec. 16, 1882; nr. 273 ARMV). From the same individual he acquired a pair of Apache girl's leggings, an Apache awl case, and a Comanche paint bag, all from Indian Territory (Oklahoma).
Early types of northeastern Plains tobacco bags consisted of the whole skin of small animals such as otter, mink, beaver, skunk, prairie dog, duck, of which the legs and tails were decorated with quillwork (Ewers 1979:46-47). This developed into the general Plains type of a tubular soft skin bag containing tobacco, a stone pipebowl (see: RMV 710-  ), a tamper, flint, and a piece of fire-steel. Women also had such bags, albeit smaller in size. These tobacco or pipe bags were usually decorated with beadwork along seams and rims, beadwork panels, frequently showing different designs on the front and back, quillwork, and a variety of fringe, simple leather fringe, quill-wrapped, partially stringed with beads, with attached tin jinglers, or added horsehair tufts. From about 1850 pipe bags made from blue and red trade cloth called ""stroud"" became increasingly common among the Yanktons and Yanktonais, while other Sioux groups continued to make such bags from buffalo hide, deerskin, and later from cowhide. The name for the woolen cloth is derived from the British city of Stroud, a production center for woolen textiles (cf. Wissler 1904:238-239,250; Lyford 1940:26-27; Brasser 1976:94-95,115,141,152,168; 1998:64-66; Coe 1976:187; 2003:192-195; Thompson 1977:162,178,181-183; Hail 1980:13,188-195; Conn 1982:83,102,112,145; Walton et.al. 1985:239-40,244-8; Hassrick and Markoe 1986:143-7,149; Maurer et.al. 1992:147,238-9,266; Penney 1992:162-163,182-185,190,192,201; Brokenleg and Hoover 1993:49; Hanson 1994:120-123; Greene 2001:1047; DeMallie 2001a:787).
The bottom panel of this Yanktonai pipe bag consists of quill-wrapped rawhide slats and is exceptionally long. The middle panel is decorated with a sewn on beaded disc (rare?).
Almost certainly from the same individual in Niagara Falls Ten Kate purchased series 710.
(Hovens and Brasser 2008-09)

Tabak, roken, ritueel, pijpen, tabakszakken
Tabak was een genotmiddel dat in grote delen van Noord-, Midden- en Zuid-Amerika door de inheemse bevolking werd gebruikt als rustgevend middel, medicijn tegen vermoeidheid, braakmiddel, e.d. Columbus ontdekte het kruid in 1492 in Het Caraïbisch gebied. Het woord “tabak” is ontleend aan het woord voor sigaar in de taal van de Arowakken van Cuba en Hispaniola. Het gebruik van tabak verspreidde zich snel in Europa. In de tweede helft van de zestiende eeuw werd tabak voor het eerst in Nederland geïntroduceerd.

De inheemse tabak die in Noord-Amerika werd verbouwd was overwegend de Nicotiana rustica die men aantrof van Chili tot Canada, maar als cultuurgewas werd verspreid vanuit Ecuador en Peru. De wilde soort Nicotinia attenuata werd aangetroffen in het Grote Bekken, het Zuidwesten en aangrenzende delen van de Plains. Andere wilde en gecultiveerde soorten kennen een beperkt verspreidingsgebied. De soort Nicotinia tabacum uit het Caraïbisch gebied en oorspronkelijk verspreid vanuit het grensgebied van Peru, Bolivia en Arentinië, werd commercieel het meest populair en later door Engelse kolonisten grootschalig aangeplant in Virginia.

Gebruik: sociaal en ritueel De tabak werd vaak als heilige plant beschouwd en over haar oorsprong verhalen tribale mythen. Soms werd een onderscheid aangebracht tussen tabak die voor sociale en die voor godsdienstige doeleinden werd gebruikt. In dat laatste geval was het telen van de plant vaak voorbehouden aan een speciale groep mannen, vooral ouderen of speciaal ingewijde mannen.

Tabak werd oorspronkelijk zelden alleen gerookt, maar door Indianen vaak gecombineerd met andere planten om de smaak te verbeteren, zoals bladeren van de fluweelboom en de binnenste bast van de dogwood. Het Algonkin-woord voor tabak is “kinnikkinnik” wat “gemengd”betekent. Soms werd tabak als pruimtabak gebruikt, meestal gemengd met schelpenkalk zoals aan de Noordwest kust en in het Zuidoosten. Soms werd tabak gemalen en opgesnoven (Karok-Californië; Nootka-Noordwest kust). Tabak werd in het Zuidwesten in pijpen gerookt en in maïsbladeren tot cigaretten gewikkeld. In het sociaal gebruik van tabak lag de nadruk op het rustgevende effect van roken.

Over het roken observeerde Ten Kate bij de Cheyennes (1885:359-360): ""Zij rooken de vredespijp, die niet alleen bij bizondere plechtigheden of vergaderingen wordt gerookt, zooals men zich dikwijls voorstelt, maar zooals andere stammen cigaretten rooken. Deze laatste gewoonte is bij de Cheyennes niet in zwang, hetgeen reeds hun noordelijke afkomst verraadt. ... In de wih (tipi) van Bullbear rookte ik voor het eerst den calumet. De kop (hioêgk) bestond uit rood catliniet ... De tabak die ze rooken, koopen ze tegenwoordig van de Amerikanen, doch mengen er fijngehakte sumacbladeren (Rhus sp.; Chey. Maénoánje) doorheen, hetgeen een zachten smaak aan den rook mededeelt. De pijp ging van mond tot mond, en kwam eindelijk na bij de zes of acht in de tent aanwezige personen, de rondte te hebben gedaan, weer terug bij Bullbear, wiens vrouw met de mannen mederookte... Alvorens het oude opperhoofd den eersten trek deed, richtte hij het roer (hiess) van de pijp naar de vier windstreken, onder het prevelen van eenige voor mij onverstaanbare woorden"". Hoewel het bij deze gelegenheid een vorm van sociaal roken betrof, werden toch religieuze elementen zichtbaar, aangezien ook bij sociaal gebruik het ging om een kruid ging dat beschouwd werd als drager van geestelijke kracht, terwijl de rook werd beschouwd als voertuig voor de gedachten van de roker. 

Het roken van tabak had ook een functie om belangrijke gelegenheden een bijzondere status te verlenen. Het roken gebeurde dan op plechtige wijze zoals tijdens vieringen in relatie tot de levenscyclus, bij ontmoetingen van hoofdmannen, het sluiten van vrede tussen voormalige vijanden, het sluiten van politieke allianties, e.d. Het betekende een rituele bezegeling van de overeenkomst. De rituele aspecten van het roken waren dan nog geprononceerder.

Tabak werd vaak in een rituele context gebruikt. Het kruid werd als wierook gebruikt en verbrand, waarbij de rook werd beschouwd als het boze verdrijvend, als reinigend. De Creeks in het Zuidoosten gebruikten het als een van de ingrediënten van hun “zwarte drank”, een braakmiddel dat bij rituelen werd gebruikt om deelnemers te reinigen. Sjamanen gebruikten tabak en rook om ziekmakende geesten te verdrijven en zo genezing te bewerkstelligen. Op de Plains maakten een pijp, een pijpensteel en tabak vaak deel uit van de medicijnbundel die de eenheid van de stam symboliseerde. In dat geval was het roken van de Heilige Pijp een bijzondere gelegenheid waaraan slechts bepaalde personen konden deelnemen, onder leiding van de “pijpdrager”. De pijp en de tabak werden eerst aangeboden aan de hemel (Zon), de aarde (Moeder Aarde) en de vier windrichtingen, alvorens de aanwezigen mochten roken (vb. Arapahos, Gros Ventres, Lakota Sioux, Omahas). Soms was een ceremoniële pijp het symbool van een clan of genootschap, en haar beheer en gebruik was eveneens een exclusief voorrecht. Het recht om de pijp aan te steken was ook vaak een bijzonder privilege. Ook werd gerookt in ceremonies om regen af te smeken, waarbij de rook de wolken symboliseerde. De rook werd ook als drager werd beschouwd van gebeden die naar de goden in de hemel werden gevoerd. Tabak werd ook in ceremonies geofferd als strooisel.

In de maïsceremonie die bij de Mandans en Hidatsas twee maal per jaar werd gehouden, werd de pijp met de uitgesneden ganzenkop gebruikt tijdens het ritueel dat in het voorjaar gericht was op het afsmeken van vruchtbaarheid en in het najaar als dank-betuiging voor de oogst. Blackfeet en Gros Ventres gebruikten een heilige pijp in het ritueel om storm en bliksem te voorko-men, natuurelementen die op de Plains levensbedreigend konden worden. Het kwam herhaaldelijk voor dat de grasvlakten in brand vlogen en dat Indiaanse kampementen vernietigd werden, hetgeen gepaard ging met verlies van mensenlevens, paarden, behuizing en persoonlijke bezittingen

Strict medicinaal gebruik van tabak vond plaats bij de bestrijding van fysieke vermoeidheid. Drenkelingen werd rectaal tabaksrook toegediend, hetgeen leidde tot het ophoesten van water uit de longen (oost Canada; ook in Europa).

Pijpen en pijpenstelen 

De oudste stenen pijpen zijn afkomstig uit archeologische opgravingen in de oostelijke Verenigde Staten. Bekend zijn de kleine pijpjes van steen en aardewerk, vaak in de vorm van dieren, waarbij het lichaam een opening heeft die als pijpenkop dient. Deze zijn kenmerkend voor de prehistorische Hopewell-periode (200 v. Chr. – 400 na Chr.).

Vanuit dit gebied werden deze pijpen op de Plains geïntroduceerd, waar-schijnlijk zowel middels handel als door westwaartse migra-ties. Pijpenkoppen kent men in vele varianten. De steensoort die de voorkeur had vanwege zijn zachtheid en daardoor goede bewerkbaarheid, alsmede zijn bijna bloedrode kleur, was een door ijzeroxide verkleurd aluminiumsilikaat dat men name in een steengroeve in zuidwest Minnesota werd gedolven. Omdat de Amerikaanse schilder George Catlin hierover als eerste berichtte, wordt deze steensoort vaak “catliniet” genoemd. Ook spreekt men van “pijpsteen” en het stadje waar de groeve ligt heet Pipestone. Ruwe pijpsteen werd over een groot gebied verhandeld. Het belang van de steengroeve werd door de Amerikaanse regering in 19   erkend door deze tot beschermd Pipestone National Monument uit te roepen, en onder het beheer te stellen van de Santee Sioux.

Een Indiaanse pijp noemt men vaak “calumet”, een oud Normandisch-Frans woord voor “stengel/buis”, waarmee Franse kolonisten het rookmiddel van hun Indiaanse buren aanduidden. Indiaanse pijpen bestonden in de regel uit twee delen: een stenen pijpenkop en een houten steel, vaak versierd.

Pijpenkoppen werden uit verschillende zachte steensoorten gesneden. De pijpen vormen veelal een combinatie van hout- en steen-sculp-tuur: de houten stelen, vaak met gesneden en anders-zins aange-brachte decoraties, de stenen koppen, eveneens vaak versierd in verschillende technieken. Dat het maken en decore-ren van pijpen een dergelijk hoge vlucht nam, komt door het ceremonië-le en recreatieve belang van roken in Plains gemeen-schappen.

Stenen pijpen bestaan in verschillende vormen: een T-vorm, een L-vorm en een geheel rechte pijp, een I-vorm. De pijpenkop en de stenen steel zijn soms versierd met een of meerdere ge-sculptuurde figuurtjes: een mensenhoofd of hele menselijke figuur, een dierenkop of heel dier. Sommige pijpenkoppen zijn met lood ingelegd, waardoor verschil-lende geometri-sche patronen ontstaan. In de zeldzaamste gevallen treft men beide versieringsvormen op een pijp aan. De stenen pijpenkoppen werden in latere tijd voorzien van een houten steel die van een harde houtsoort werd gemaakt: es (ash), wilg (berry willow). Soms waren deze met snijwerk versierd, geometrische patronen of dierfiguren. Er zijn ook houten stelen die in spiraalvorm zijn gesneden. In de meeste gevallen werden de stelen verfraaid met vogelveren, stekelvarkenspennen en later ook gekleurde stof en koperen nagels*.  Pijpenstelen die blauw en groen zijn beschilderd verwijzen naar een dualisme in het wereldbeeld, naar hemel en aarde. Deze kleuren staan ook in relatie tot andere dualismen zoals tussen man en vrouw, oorlog en vrede, zon en maan, e.d. Houten tabakstampertjes werden ook soms van diersculpturen voorzien.

De uitvoering van de pijpenstelen was ook afhankelijk van het gebruik. Als tot oorlog was besloten werd een rode steel gebruikt, versierd me veren van een mannetjes adelaar. Krijgers dansten rondom de pijp, alvorens deze werk gerookt. De steel van de pijp die vrede bezegelde was blauw en had veren van een vrouwtjes adelaar als versiering. Deze werd ook meegevoerd als men bij naburige stammen op bezoek ging of met hen handel wilde drijven. Het was een verklaring van goede wil. Soms werden alleen de versierde pijpenstelen bij bijzondere gelegenheden gebruikt, zoals bij de Pawnees die ermee dansten en de vlucht van adelaars nabootsten alvorens vrede werd gesloten.

Tabakszakken

Tabakszakken  werden vooral in de tweede helft van de negentiende eeuw op de Plains populair. Vóór die tijd werden deze vaak van het scrotum (balzak) van een eland of bizon gemaakt. Vanaf 1850 werd echter het dunne en soepele hertenleer daarvoor gebruikt, soms ook elandleer.

Tabakszakken werden voorzien van kleurige decoratie. Vóór de komst van de blanken gebeurde dat door het opnaaien van geverfde stekelsvarkenspennen. Deze techniek werd echter snel verdrongen na de introductie van gekleurde glazen kralen door blanke handelaren. De mannen bepaalden de versiering die door de vrouwen werd aangebracht. Zowel geometrische patronen als naturalistische afbeeldingen worden op tabakszakken aangetroffen.

Het basispatroon van de tabakszak is overwegend uniform. De bovenste helft van de lange smalle tas is meestal grotendeels onversierd, met uitzondering van dunne randen van kralen die de naden bedekken en de bovenrand afwerken. De bovenkant van de onderste helft bestond meestal uit een kleurig paneel met motieven, uitgevoerd in stekelvarkenspennen of kralen. Vaak waren beide zijden van de tas versierd, maar de panelen waren zelden identiek en verschilden in kleur en motieven (asymmetrische decoratie). De onderkant van de tas werd vaak gevormd door lange leren franje, soms omwikkeld met stekelvarkenspennen. Sommige tassen hebben twee of meer driehoekige leren tabs aan de onderkant, meestal versierd. Zij gaven vaak de speciale status van de eigenaars aan.

Vrijwel alle mannen op de Plains waren eigenaar van een tabakszak. Dit getuigt van de belangrijke sociale en religieuze betekenis van roken. Ook veel vrouwen hadden een kleine tabakszak, met name voor sociaal gebruik. De mannen droegen de tabakszak meestal aan hun gordel, maar bij feestelijke gelegenheden over hun linker onderarm. In dat laatste geval werd de tabakszak ook wel aan de pijp gebonden die als pronkstuk goed zichtbaar werd gedragen.

In de tabakszak werd zowel tabak als de stenen pijp(enkop) bewaard. Ook vuursteen en een stukje ijzer om vuur te maken maakten van de inhoud deel uit.
(PH, 2000)","accept"
"/2048221/europeana_fashion_66846","Lappen","http://data.europa.eu/c4p/data/t_82_nl","Beschilderde lap geklopte boombast","reject"
"/2048221/europeana_fashion_7300","Stam","http://data.europa.eu/c4p/data/t_140_nl","Ojana indiaan van de Aparai stam.","accept"
"/2048221/europeana_fashion_738228","Expeditie","http://data.europa.eu/c4p/data/t_40_nl","Vingerring van goud, gezet met een ovale, roodachtige (edel)steen, vermoedelijk een robijn. De ring is geciseleerd met krulmotieven met aan weerszijden een garudakopje. De steen die erin zit is cabochon geslepen en is vermoedelijk 'mirah delima' oftewel robijn. Dit is een populaire edelsteen, omdat hij beschermt tegen kwade krachten. De ring is afkomstig uit Cakranegara op West-Lombok. Vanaf 1856 bloeide hier een hof, waarvan de vorst familie was van het koninkrijk van Karangasem op Oost-Bali. De religie aan het hof was dan ook hindoeïstisch. De laatste vorst die hier van 1872 tot 1894 regeerde heette Anak Agung Gde Ngurah Karangasem.
Dit model ring lijkt sterk op het Balinese type ring 'ali-ali karangjahe'. 

Deze vingerring maakt deel uit van de zogenaamde Lombokschat.  
In een poging van het Nederlands-Indisch gouvernement om meer politieke invloed te krijgen in de regio Bali-Lombok, werd in juli 1894 een militaire expeditie naar Lombok gestuurd. Het paleis van de vorst van Cakranegara werd aangevallen en aan het einde van dat jaar viel het uiteindelijk in Nederlandse handen. De schatkamer van het paleis werd leeggehaald. De buitgemaakte schat bestond uit 230 kilo goud, 7000 kilo zilver en drie kisten met kostbare stenen, sieraden en voorwerpen. Een deel van de schat is in 1977 teruggegeven aan Indonesië.","accept"
"/2048221/europeana_fashion_761636","Ontwikkeling","http://data.europa.eu/c4p/data/t_108_nl","Kledingspeld of tupu met mensenhoofd.

Museum en privé collecties over de hele wereld herbergen duizenden gouden, zilveren en koperen objecten van de Andes-culturen waaronder van de Chimú. Slechts een klein deel van deze objecten is echter binnen een wetenschappelijke opgraving teruggevonden, de meesten zijn geroofd uit graven en vervolgens op de internationale kunstmarkt verkocht. Dit maakt de herkomst en datering vaak onzeker en de historische context ervan is verloren gegaan. Wel bewijzen deze stukken het grote vakmanschap van de Chimú-metaalbewerkers. Metaal wordt in de Andes in grote getallen aangetroffen vanaf het midden van het 1e millennium v.Chr., en de technologie ervan kent een grote continuïteit, hoewel er door de eeuwen heen natuurlijk belangrijke technologische ontwikkelingen plaatsvonden.","reject"
"/2048221/europeana_fashion_784530","Traditioneel","http://data.europa.eu/c4p/data/t_147_nl","Navajo zilver. In de periode van 1850-1860 leerden de Navajos ijzer- en kopersmeedwerk van Spaanse en Mexicaanse smeden. In 1863 werden de Navajos militair verslagen door het Amerikaans leger onder leiding van Kit Carson en werden zij gedeporteerd naar Bosque Redondo in New Mexico. Daar werd het smeedambacht verder ontwikkeld. In 1868 kregen zij toestemming om naar hun moederland terug te keren, waar een aantal van hen zich toelegde op het smeden van zilver. Vele technieken werden toegepast, waaronder het knippen, graveren, hameren, stempelen (embos-sing) en gieten. Dat leidde tot een gevarieerde productie waarbij vooral het smeden van zilveren sieraden vele uitdrukkingsmoge-lijkheden voor Indiaanse kunstenaars bood. Het zilverwerk werd verder verfraaid met halfedelstenen waaronder de veel gebruik-te turkoois, een steen waaraan mystieke kracht wordt toege-kend. Decoratieve en vormelementen van Spaans-Mexicaanse oorsprong werden vaak overgenomen, evenals elementen van Plains Indianen, waaronder het kruis, de zon en bloemmotieven. Halssieraden werden traditioneel reeds gedragen en werden nu van zilver gemaakt. Dat gold ook voor de ""jaclas"" of oorringen die soms aan halskettin-gen werden bevestigd en tot meer com-plexe sieraden leidde. Rechthoekige en ovale zilveren platen en geknipt en uitgehamerd (zogenaamde ""conchas"") werden van deco-raties voorzien waarna zij bevestigd werden op leren heuprie-men als decoratie en/of gesp.

Navajos begonnen na hun terugkeer op het reservaat te eisen dat zij in zilvergeld werden uitbetaald voor het land dat zij verloren hadden en de diensten die zij aan het gouvern-ment verleenden. Dat gebeurde in Mexicaanse pesos en Amerikaanse dollars die vervol-gens vaak tot sieraden werden verwerkt, meestal met zelf vervaardigde gereedschappen. Toen het gebruik van zilvergeld steeds minder werd, leverden handelaren plakken zilver van een ""ounce"". Sieraden werden gewaardeerde handelsartikelen zowel binnen de stam als in het ruilverkeer met naburige stammen. Veel Navajos belegden hun geld ook in zilveren sieraden. Dit kapitaal was gemak-kelijk mee te dragen en een uiterlijk teken van rijkdom en prestige. Ook konden de sieraden worden ingewisseld bij de handelsposten op en rond de reservaten  waar de zilveren voorwerpen als onderpand of krediet werden aangenomen of als de betaling van westerse goederen. Feitelijke afbetaling van pand vond vaak plaats in de vorm van wol of schapen, waarna de Indianen hun sieraden terug kregen. Binnen sommige families werd op deze wijze een waardevol bezit aan antieke zilveren sieraden in de loop der decennia opgebouwd.

De federale regering stelde een tijd lang de noodzakelijke werktuigen voor de zilverbe-werking ter beschikking omdat een aantal Navajos op deze wijze weer in hun eigen onderhoud konden gaan voorzien. Het handwerk werd als huisindustrie uitgeoefend en in vele hogans (Navajo hutten) trof men een aambeeld aan en een tafel met werktuigen van de siersmid. Vaak waren meerdere gezinsleden betrokken bij dit werk. In het algemeen werd de vakkennis van vader op zoon en van oom op neef overgedragen. Zilver werd niet alleen bewerkt, ook werden zilveren sieraden gegoten in met de hand uitgesneden vor-men van vulkanische tufsteen.

De handelsposten gingen de zilver- en turquoisevoorziening en de verkoop van werktuigen domineren. Sieraden werden aange-kocht of in krediet omgezet om vervolgens verkocht te worden aan verzamelaars en toeristen die in steeds grotere getale het Zuidwesten bezochten. Op verzoek van eigenaren van handelsposten werden sieraden aan de smaak van blanke klanten aangepast, onder meer door de productie van minder zware sieraden. Aanvankelijk werden sieraden door Indianen op spoorwegstations aan reizi-gers verkocht of aan de vertegenwoordigers van hotels die ook souvenirshops binnen hun muren exploiteerden. Deze markt breidde zich in het begin van de twintigste eeuw snel uit en leidde, zij het op bescheiden schaal, reeds tot deels machina-le productie van zilverwerk. In de bezoekers-centra van natuur-reservaten werden Indiaanse sieraden verkocht onder de garan-tie dat het handwerk betrof, een maatregel van de federale overheid ter bescherming van het traditionele Indiaanse am-bacht.

Kort voor de Tweede Wereldoorlog bevorderde de Indian Arts and Crafts Board de vervaar-diging, kwaliteit en verkoop van Indi-aans zilverwerk. Een kwaliteitskeurmerk ""U.S. Navajo"" werd ingevoerd. De commercialisering van de productie als gevolg van het toerisme leidde na de Tweede Wereldoorlog tot de inrichting van werkplaatsen waar meerdere handwerkslieden zilveren sieraden voor de toeristenmarkt produceerden. Ook werden halffabrikaten machinaal geproduceerd op stempel- en stansmachines waarna verdere bewerking met de hand volgde. Niet-traditionele decoratieve elementen werden opgenomen. Ook werden nieuwe producten in zilver uitgevoerd waarnaar vraag is: tabaks- en sigarettendozen, kammen en briefopeners. Vanwe-ge de hogere opbrengst maakten een aantal Navajo vrouwen de overstap van het weven van dekens naar zilversmeedwerk. De markt voor Indiaanse zilveren sieraden trok in de loop der tijd ook niet-Indiaanse concurrenten aan. Blanke zilversmeden begonnen sieraden te maken in Indiaanse stijl en in Japan werden Navajo sieraden gecopieerd en geëxporteerd. Daarnaast bleef echter ook traditioneel en modern handwerk voortbestaan, vooral als gevolg van de vraag naar kwaliteitsproducten door rijke klan-ten en verzamelaars, alsmede door de instelling van jaarlijkse prijzen door instellingen, vaak musea, voor de mooiste sieraden. Indiaanse kunstenaars experimenteren met nieuwe vormen, materialen en technieken en maken objecten die deels in antropologische en kunsthistorische musea en particuliere verzamelingen terecht komen.

Grondslag voor de vervaardiging van traditionele zilveren sieraden door de Navajos is het begrip ""hozhro"", vaak vertaald als ""schoonheid"", dat in hun levensfilosofie een centrale plaats inneemt. Het is niet alleen een esthetische dimensie maar vooral een inhoudelijke in de zin dat het concept de betekenis heeft van harmonie, vruchtbaarheid, leven, gezond-heid, samenwerking en geluk, kortom, alles wat goed is. De kleuren van de toegepaste halfstenen hebben ook symbolische betekenis en worden geassocieerd met de vier windrichtingen. Navajos trachten een evenwicht te bereiken tussen het in het sieraad verwerkt zilver en turkoois en maken mede daardoor robuust uitziende sieraden. De datering van Navajo sieraden is moeilijk omdat typen een grote mate van continuïteit kennen en stempels vaak generaties lang worden gebruikt en binnen families worden geërfd.
(PH, 1999)

The Butterfly button
Euro- American traders often referred to a Navajo design consisting of a center element flanked by two radiating wings as a butterfly  button
The term butterfly is a western association and the form does not carry this connotation among the Navajo-tribe. 
The button was often worn on a dress and could be seen as a decoration on a belt.  Sometimes it could also be seen on a ring or a bracelet
Pins could also be shaped like butterflies. 
This particular example dates  from 1910 and was probably hammered out.

Buttons 
Buttons and pins all served to decorate clothing and where among the  first objects that early silversmiths made. 
Buttons were not commonly used as fasteners in the early period of silver work. 
Small decorative buttons were made by pounding a dime or by stamping a small silver disk
Buttons were usually attached to pants, blouses, pouches, bridles and other items by means of a loops soldered onto the back.
Rows of buttons might even outline pouch straps.
Or might also be used  to decorate collar cuffs and seams of blouses . 
By the end of the nineteenth century,  small buttons were often fluted with a file or stamped.","accept"
