"source","term_literal","term_uri","text","validation_outcome"
"https://www.europeana.eu/en/item/08604/_filmportal_de_node_1237624","Transvestite","http://data.europa.eu/c4p/data/t_206_en","The Whole ShebangThirtysomething Apple has no fond memories of her childhood: As the daughter of an erratic hippie mother from the Sixties, she had a rather chaotic upbringing in Southern Spain. And she still feels the repercussions of these early experiences: Apple's attempts at romantic relationships don't seem to work , and she only feels understood by her dog. In contrast, her mother Ingrid, while being over sixty years old, is still a free-spirited rebel. After three decades, she returns to the beachfront of her hippie days – but this time as a regular tourist. The former flower power paradise has long been replaced by run-of-the-mill hotels and cheap clubs. Trying to get away from the loud teenage parties, Ingrid meets a boat refugee and Tim – or Tina – a transvestite. This new acquaintance unexpectedly forces Ingrid to face suppressed chapters of her past. Moreover, Apple arrives in Spain to visit her mother – and is in for a surprise.","accept"
"https://www.europeana.eu/en/item/08604/_filmportal_de_node_1244525","Disabled","http://data.europa.eu/c4p/data/t_71_en","After a grave snowboarding accident, young Valentin becomes a paraplegic. The former daredevil has to realize that his life is forever changed, and in order to cope with the new situation, he follows his mother's advice and applies for an experimental theatre workshop in Southern Tirol. Once there, Valentin eventually learns that all other participants are mentally disabled. At first, the embittered sport fanatic won't be associated with them, but gradually he begins to see the unique qualities of the individual group members.A daily highlight for Valentin are his encounters with caretaker Mira – alas, she is romantically involved with the utterly unsympathetic Marc. Nevertheless, Valentin won't give up, and with the help of his new handicapped friends Lukas and Titus, he plans to play a prank on Marc: The offbeat trio decide to rob the gas station at which their rival works.","accept"
"https://www.europeana.eu/en/item/08604/_filmportal_de_node_1267596","Prostitute","http://data.europa.eu/c4p/data/t_179_en","Elmas, a German-Turkish single mother, lives in Cologne with her 16-year-old-son Can and her nine-year-old daughter Sevgi. The children's father is absent and plays no role in the small family. Elmas does everything she can in order to provide for her children and to give them a positive outlook on life. But then Can realizes that his mother works as a prostitute. The worldview of the proud teenager is shattered, and following a harsh confrontation with Elmas, Can takes his sister and the two move in with their grandfather. Wanting to win back the trust and love of her children, Elmas quits her job as a sex worker. After a while, the mediating grandfather seems able to bring mother and son back together. Yet due to a misunderstanding, Can believes his mother is still working in the brothel – and in his rage, he commits a tragic act of revenge.","accept"
"https://www.europeana.eu/en/item/08604/_filmportal_de_node_1280736","Servant","http://data.europa.eu/c4p/data/t_193_en","Civil ServantsThe documentary portrays cadets during their first year at a police academy in Saxony-Anhalt and their first field assignments. One protagonist is police cadet Kathrin Cruz, who first learns the theory of police procedure before putting her new knowledge to the test in role-plays and finally in real-life on the beat. Not all cadets can cope with the stress which comes with the quick decision-making of the job. At times, an idealistic outlook makes room for disillusionment, for instance when the cadets are faced with right-wing demonstrations or cases of domestic violence. Thus, the film offers viewers a detailed and unrestricted insight into the unknown realm of police training.","accept"
"https://www.europeana.eu/en/item/08604/_filmportal_de_node_1405764","Queer","http://data.europa.eu/c4p/data/t_184_en","Documentary on ""Queercore"", a trend within the LGBTQ movement initiated by gay filmmaker Bruce LaBruce and lesbian artist G. B. Jones in the 1980s. Born out of the frustration about the marginalization of both the queer and punk scenes, its protagonists openly embraced their homo- and bisexuality. LaBruce and Jones voiced their viewpoints in their magazine ""J.D.'s"", which was also known for its lurid photos of – often drunk – punks. Director Yony Leyser chronicles the history of the Queercore scene and its impact, which is still evident today. Along with before unseen archival footage and private films of Leyser, the documentary features interviews with Bruce LaBruce and G.B. Jones, as well as with other artists like filmmaker John Waters and musicians Kim Gordon and Peaches.","accept"
"https://www.europeana.eu/en/item/08604/_filmportal_de_node_1450426","Slave","http://data.europa.eu/c4p/data/t_198_en","Subs Adaptation of the novel by Thor Kunkel: Landscape architect Evi Müller-Todt and her husband Claus, a plastic surgeon, are highly successful and earn a lot of money. Given their wealth and spare free time, it just seems reasonable for them to hire a help for their estate. For fun, Claus titles the employment ad ""slaves wanted"". Yet to the couple's surprise, many people actually apply for the job. Claus and Evi decide to hire the extremely cultured Bartos and his wife Svetlana. After some initial problems, the two turn out to be marvelous household helps. Evi and Claus increasingly rely on their ""Subs"", not realizing that the tables are slowly starting to turn. When the construction of the pool that Bartos suggested requires additional ""servants"", things escalate quickly.","accept"
"https://www.europeana.eu/en/item/08604/_filmportal_de_node_1450661","Addict","http://data.europa.eu/c4p/data/t_3_en","Documentary film about the everyday life of drug addicts in prison: Anyone who has committed a crime in Germany due to alcohol or drug addiction is usually not sent to a conventional prison, but to the so-called ""disciplinary prison"". There, the perpetrators also get help to overcome their addiction. In most cases, the place is not a prison, but a clinic for forensic psychiatry, in which the inmates can move comparatively freely. Filmmaker Sobo Swobodnik accompanies a number of very different prisoners through their everyday lives and to therapy sessions. In conversations and interviews, they talk about their life paths, their addiction, their therapeutic progress and plans for the future.","accept"
"https://www.europeana.eu/en/item/08604/_filmportal_de_node_1566558","Native","http://data.europa.eu/c4p/data/t_164_en","Documentary film about the richness of flora and fauna on German wild meadows. It shows the various bird species that cavort there, the various insects and other animals, from mice to deer, which create their habitat between the grasses and flowers. In fact, about one third of the native animal and plant species can be found on a wild meadow. The film provides detailed insights into this microcosm.","reject"
"https://www.europeana.eu/en/item/08604/_filmportal_de_node_1572973","Native","http://data.europa.eu/c4p/data/t_164_en","Documentary film that accompanies the 20-year-old YouTuber and influencer Max ""Adlersson"" Herzberg and his friends for a summer. The film shows Herzberg, who likes to glorify violence and has clear right-wing tendencies, in private and professionally shooting his videos while he is busy self-staging, being rude and making fun of those who are different. Without voice over, the film portrays the generation of digital natives and thematizes today's attention economy in the Western world as well as the structures of the world in which Max and his clique live in general. At the same time, it takes a look at the specifics of the German East.","reject"
"https://www.europeana.eu/en/item/08604/_filmportal_de_node_1581964","Prostitute","http://data.europa.eu/c4p/data/t_179_en","I Was, I Am, I Will Be The pilot Marion usually has her life under control, mostly because she is good at keeping feelings away from her. When she is diagnosed with cancer, she does not even tell her partner about it. Instead, she travels to Turkey, where she meets Baran, a much younger Turk who makes his living by prostituting himself for tourists. Unexpectedly and spontaneously, Marion decides to marry Baran in order to give him a better life in Germany. What at first appears to be a selfless good deed, soon reveals the soul and emotional life of Marion and it turns out that, despite their very different lives, Baran and her are two people meeting at eye level. It is not least this realization that brings a new and unexpected dynamic into the relationship between the two.","accept"
"https://www.europeana.eu/en/item/08604/_filmportal_de_node_1669763","Addict","http://data.europa.eu/c4p/data/t_3_en","It's For Your Own Good Remake of the successful Spanish comedy ""Es por tu bien"" (2017). Arthur, a conservative business lawyer, Yus, a physiotherapist addicted to harmony, and Kalle, a construction worker with an exaggerated potential for aggression, don't have much in common at first glance - except for daughters who are newly in love. And none of the three fathers really agree with the taste in men of their offspring. In their eyes, the supposed future sons-in-law are anything but showpieces: one is a left-wing do-gooder, another a drug dealer, and the third an aging nude photographer. Together, Arthur, Yus and Kalle resort to highly unusual methods to get rid of the unpleasant guys once and for all.","accept"
"https://www.europeana.eu/en/item/08604/_filmportal_de_node_1680969","Servant","http://data.europa.eu/c4p/data/t_193_en","Spot Nr. 1 (00:37): VOLKSBANKEN ""Lochkarte"": A family photo is shown repurposed as a punch card. The stamps are reversed. With a zoom, the photo becomes a moving image showing the family happily together. Customers are never seen as punch cards, but always as people. Logo. „Volksbanken. We offer more than money and interest.“ // Spot Nr. 2 (00:59): ALLIANZ ""Indianer"": Boys play „Indians“ in the garden and hide in a guilty conscience when Mr. Willken from Allianz appears and walks through the garden to their parents. „They know him, he lives in the neighborhood.“ It's about an education insurance for the two „Indians“. „This neighbor helps, so hopefully Allianz insured.“ // Spot Nr. 3 (01:34): HYPOBANK ""Hubschrauber"": A bank consultant comes to his customers by helicopter, with him is a servant in livery. „You come to everyone who has not just any savings book, but the Hypobank savings book.“ The bank advisor stamps in the family's savings book. Hypobank logo. // Spot Nr. 4 (02:10): HYPOBANK ""Bergwerk"": A bank advisor and his servant in livery are in a mine. They slide down, row an inflatable boat across an underground lake, and ride a train through the tunnel to a miner. They present him with the Hypobank payroll account. „With this, you'll have a big bank working for you. Free of charge.“ Hypobank logo. // Spot Nr. 5 (02:47): VOLKSBANKEN ""Sparschwein"": A cash truck is unloaded in front of the bank. Many large bags of money go on the transport truck - and also a small piggy bank. „Give your money to the bank that pays great attention even to the small things.“ Logo. „Volksbanken. We offer more than money and interest.“ // Spot Nr. 6 (03:11): RAIFFEISEN ""Hund"": A man goes to the bank in a bad mood. He is barked at by a dog in front of the bank and jostled at the entrance. The bank advisor welcomes, advises and serves him in a friendly manner. Afterwards he is in a good mood again and leaves the bank smiling. „The bank with the friendly service.“ // Spot Nr. 7 (03:45): HYPOBANK ""Privatkonto"": Cartoon: A Eurocheque flies with a suit-wearing male on it as a flying carpet over architectural landmarks of various European cities. The male in a red rocking chair, behind him his sinking account balance. Despite an empty account, he is able to withdraw money for a new washing machine at the end of the month with the possibility to overdraw. „Hypobank. No bank will do more for you.“ // Spot Nr. 8 (04:19): BAYERISCHE LANDESBANK ""Markstück"": Against a blue background, a 1 DM piece is viewed up close: Bavarian coat of arms, capital strength, service, performance. „Bayerische Landesbank Girozentrale. The great bank for Bavaria's future.“ // Spot Nr. 9 (04:52): BAYERISCHE VEREINSBANK ""Geld ausleihen"": A man goes to the bank. A lady at the counter leads him to a bank employee. The men shake hands. „We don't talk much, we don't ask much, at most: how much do you need?“ The man directly receives several 1000 and 500 DM bills. „Bayerische Vereinsbank. A bank that deserves your trust.“ // Spot Nr. 10 (05:29): BAYERISCHE VEREINSBANK ""Goldmünzen"": Atmospheric organ music. Close-ups of gold and silver coins, gold bars, savings and mortgage bonds, and a savings book as gift ideas for Christmas. „Bayerische Vereinsbank. A bank that deserves your trust.“ // Spot Nr. 11 (06:03): BAYERISCHE LANDESBANK ""Kompass"": A compass with a wiggling needle on a map of Bavaria. The needle finally points north, where the words „Bayern Bank“ appear on the compass. „Staying on course to reach the destination.“ The whole map visible, with a graphic of various economic sectors (industry, tourism, infrastructure) above it. Logo of Bayerische Landesbank Girozentrale. // Spot Nr. 12 (06:38): BAYERISCHE VEREINSBANK ""Baugeld"" (Kopf): A man with a moustache in close-up. A male voice from off-camera addresses him, „Nice house, nice apartment, huh? You could have something like that.“ The man looks skeptical at first, then thoughtful. The voice goes on to explain the principle of Bayerische Vereinsbank's construction loan program. The man finally nods optimistically and smiles. „A bank that deserves your trust.“ // Spot Nr. 13 (07:13): BAYERISCHE VEREINSBANK ""Baby"": A playful baby in the garden in close-up. A female voice off-camera addresses it, „I guess you know that Grandma has set up a savings account for you at Vereinsbank.“ The baby with a blue toy lion. The voice goes on to explain the principle of the savings book for children. „A bank that deserves your trust.“ // Spot Nr. 14 (07:36): BAYERISCHE VEREINSBANK ""Senioren"": An elderly couple with a map in hand in close-up. A male voice from off-camera: „That's a good way to live, especially if you've got a little something on the high side, too.“ The couple first smiles in agreement, then looks questioningly. The voice explains ways to create an even better financial backstop for old age. „A bank that deserves your trust.“ // Spot Nr. 15 (08:00): DSK-BANK ""Bank"": A young man in a white suit, colorful tie and briefcase in front of a DSK Bank branch. Spoken in a Bavarian accent: „Since I have a steady job, I have a steady bank. In Munich, DSK Bank - logical.“ Logo. // Spot Nr. 16 (08:11): DSK-BANK ""Goldrausch"": A young man in a cowboy outfit at the Roider-Jackl fountain at Munich's Viktualienmarkt. Spoken in a Bavarian accent: „Gold rush. When it hits me, I'll go to the DSK Bank and buy coins. In Munich DSK Bank - logical.“ // Spot Nr. 17 (08:20): DSK-BANK ""Hängematte"": A young man in everyday clothes and a flower in his mouth swings in a hammock. Spoken in a Bavarian accent: „I just let my money work, on the DSK savings account. In Munich DSK Bank - logical.“ // Spot Nr. 18 (08:29): DSK-BANK ""Baustelle"": A young man in work clothes on a construction site. Spoken in a Bavarian accent: „My uncle is building, I'm helping him, me and the DSK loan. In Munich DSK Bank - logical.“ // Spot Nr. 19 (08:40): DRESDNER BANK ""Murmeln"": Animation of a green ribbon. In a cutout two hands with marbles and 10 pennies. Three boys are playing with marbles in front of a bank branch. One of them goes into the bank and wants a „loan“ of 2 DM, repayable in 2 installments of 1 DM, which the employee also „grants“ him out of his own pocket. Freeze frame of the bank employee and boy, logo animation above. „Dresdner Bank. With the green ribbon of sympathy.“ // Spot Nr. 20 (09:27): DRESDNER BANK ""Reiter/Cowboy"": Animation of a green ribbon. In a clip, a cowboy rides through Munich's city. The rider turns into Hofgartenstraße. He ties his horse to a parking meter in front of a Dresdner Bank branch, but has no change. The Dresdner Bank employee changes his bill into coins and puts three sugars on it for the horse, „even though he's not a customer at all.“ Freeze frame of the rider feeding his horse, logo animation above. „Dresdner Bank. With the green ribbon of sympathy.“ // Spot Nr. 21 (10:17): DRESDNER BANK ""Bauer"": Animation of a green ribbon. In a clip, a man in a suit. He greets an older gentleman in traditional costume in standard German. The latter explains in Bavarian dialect that he has sold a property and now wants to invest his money. The bank employee advises him, now also in Bavarian dialect. They say goodbye and a woman comes to the counter. The bank employee greets her and asks how he can help - but in dialect. The woman does not understand him. He corrects himself and asks again in standard German. Freeze frame of the two at the counter, logo animation: „Dresdner Bank. With the green ribbon of sympathy.“ // Spot Nr. 22 (11:06): DRESDNER BANK ""Zahnarzt"": Animation of a green ribbon. In a clip, a dentist. His patient is an employee of Dresdner Bank. During treatment, the doctor asks him about a loan to expand his practice. But since he is unable to articulate, the consultation takes place a little later in the bank. Freeze frame of the bank employee, logo animation: „Dresdner Bank. With the green ribbon of sympathy.“","accept"
"https://www.europeana.eu/en/item/08604/_filmportal_de_node_1736997","Homosexual","http://data.europa.eu/c4p/data/t_112_en","The End of Silence Docudrama about the Frankfurt homosexual trials in 1950/51. They were the culmination of a wave of persecution against gays in the still young Federal Republic of Germany - supported and pushed by lawyers who had already been active under during the Third Reich. The starting point of the trials was information provided by the 17-year-old hustler Otto Blankenstein. When he was arrested by the Frankfurt police in the summer of 1950, he tried to save himself by denouncing his customers. In the months that followed, more than 200 homosexual and bisexual men were investigated, and about 100 of them were arrested - men from all walks of life whose entire livelihood was thus destroyed. Six of those persecuted committed suicide. Blankenstein himself was charged and convicted despite his extensive collaboration with the lawyers.","accept"
"https://www.europeana.eu/en/item/08607/627121","Tribe","http://data.europa.eu/c4p/data/t_208_en","In July 1922, Norwegian explorer Roald Amundsen and his crew set out on the Maud in an attempt to reach the North Pole by drifting the Arctic Ocean. They also brought along equipment to collect data in the fields of meteorology, oceanography and research of the Earth's magnetic field. This film documents the three years the crew spent drifting the Arctic Ocean. We are introduced to the whole crew, and see the preparations for the trip. We meet many Eskimos, and we learn about their way of life. The crew spends a lot of time hunting walrus and polar bears, and go on short inland expeditions. They also have an aeroplane, but it crash lands during one of the initial test runs. Finally, we see the dramatic escape from the ice, in which the Maud had been stuck for two years, using dynamite. When a tribe of curious Eskimos meet them in March 1925, they are the first strangers the crew have seen for almost three years. The meeting is very emotional. This was the last attempt at reaching the Pole by sea.","accept"
"https://www.europeana.eu/en/item/08607/627121","Tribe","http://data.europa.eu/c4p/data/t_208_en","In July 1922, Norwegian explorer Roald Amundsen and his crew set out on the Maud in an attempt to reach the North Pole by drifting the Arctic Ocean. They also brought along equipment to collect data in the fields of meteorology, oceanography and research of the Earth's magnetic field. This film documents the three years the crew spent drifting the Arctic Ocean. We are introduced to the whole crew, and see the preparations for the trip. We meet many Eskimos, and we learn about their way of life. The crew spends a lot of time hunting walrus and polar bears, and go on short inland expeditions. They also have an aeroplane, but it crash lands during one of the initial test runs. Finally, we see the dramatic escape from the ice, in which the Maud had been stuck for two years, using dynamite. When a tribe of curious Eskimos meet them in March 1925, they are the first strangers the crew have seen for almost three years. The meeting is very emotional. This was the last attempt at reaching the Pole by sea.","accept"
"https://www.europeana.eu/en/item/08608/253584","Native","http://data.europa.eu/c4p/data/t_164_en","The documentation displays us with fantastic closeupshoots 13 of the about 20 reptilespezies, that live in Switzerland. First we see the different kind of lizards and the related slowworm. Now comes the colubrids. It beginns with the ring snake, after that comes the smooth snake, aesculapian snake, green whip snake, 
	dice snake and the nontoxic viperine snake. Last but not least follows the two native poisonous snakes, the asp viper and the cross adder. The reptiles are shown at hunt and birth.","reject"
"https://www.europeana.eu/en/item/08609/1_F_2456_53_931x","Indian","http://data.europa.eu/c4p/data/t_122_en","And you will become an Indian","accept"
"https://www.europeana.eu/en/item/08609/1_F_3351_11_931x","Adventure","http://data.europa.eu/c4p/data/t_4_en","The adventure of Sinbad Sailor","reject"
"https://www.europeana.eu/en/item/08609/1_F_3533_4_931x","Adventure","http://data.europa.eu/c4p/data/t_4_en","Otka’s adventures","reject"
"https://www.europeana.eu/en/item/08611/censorship42447","Aboriginal","http://data.europa.eu/c4p/data/t_2_en","Aboriginal people","accept"
"https://www.europeana.eu/en/item/08611/censorship45137","Western","http://data.europa.eu/c4p/data/t_214_en","Cinematic panorama N. 421\ n\ t\ n\ t chronicle: Arab countries have started a dangerous tug-of-war with the whole Western world and appear determined to lead to the bottom what will go down in history as the oil war.","accept"
"https://www.europeana.eu/en/item/08611/censorship56458","Adventure","http://data.europa.eu/c4p/data/t_4_en","African adventure.","accept"
"https://www.europeana.eu/en/item/08611/censorship57616","Adventure","http://data.europa.eu/c4p/data/t_4_en","adventures of the far West: the Valley of gold, the Knight of fate","accept"
"https://www.europeana.eu/en/item/08611/censorship59208","Ape","http://data.europa.eu/c4p/data/t_11_en","black devil\ n\ t\ n\ t hairy ape.","accept"
"https://www.europeana.eu/en/item/08611/censorship6832","Brute","http://data.europa.eu/c4p/data/t_27_en","On the bank of the brutes","reject"
"https://www.europeana.eu/en/item/08611/censorship68996","Gypsy","http://data.europa.eu/c4p/data/t_99_en","Among the gypsies","accept"
"https://www.europeana.eu/en/item/08611/censorship7471","Half breed","http://data.europa.eu/c4p/data/t_102_en","charge of the apaches (the mestizo) \ n\ t\ n\ t half breed.","accept"
"https://www.europeana.eu/en/item/08613/147221","Invalid","http://data.europa.eu/c4p/data/t_128_en","Seutula International Airport in Helsinki. Association of Finnish Camera Clubs photographic exhibition at the exhibition space of Stockmann department store in Helsinki. Fire at a construction site in Helsinki City Centre. 30th anniversary visit of Course no. 9 of the Reserve Officer School to Hietaniemi Cemetery (Helsinki). Cycling from Helsinki to Porvoo. Aerobatic pilot and invalid Erkki Kantonen and his specially adapted Volkswagen. Petäjäskoski power station in Kemijoki is completed. Finnish business delegation leaves for Germany to acquaint themselves with the latest advances in the electric sector. French naval visit in Helsinki South Harbour. Model boats on display at Stockmann department store in Helsinki.","accept"
"https://www.europeana.eu/en/item/08613/160186","Disabled","http://data.europa.eu/c4p/data/t_71_en","Finnish Boxing Championships. Physically disabled children in Lastenlinna Children’s Hospital. Men’s fashion show organised by the Tailors’ Union. Tenth Winter Games of the Defence Forces in Ahvenisto, Hämeenlinna, followed by lunch at the Officers’ Club. World Championship finals in Åre, Sweden.","accept"
"https://www.europeana.eu/en/item/08613/161159","Disabled","http://data.europa.eu/c4p/data/t_71_en","University of Helsinki suffered war damages; Goddess of Freedom by Wäinö Aaltonen (1894-1966). Book donations to hospitals for the disabled; collection organised by the Finlandia Federation. Last journey of Sergeant of Police Riistama, who was murdered by criminals. Artist Eero Nelimarkka (1891-1997) at work: finishing the portrait of author Ilmari Kianto (1874-1970).","accept"
"https://www.europeana.eu/en/item/08614/cat11498","Indian","http://data.europa.eu/c4p/data/t_122_en","A short romantic adventure film about the difficult love between a Cheyenne Indian boy and a girl from the Sioux tribe.","accept"
"https://www.europeana.eu/en/item/08614/cat2848","Cannibal","http://data.europa.eu/c4p/data/t_35_en","Among the Cannibal Isles of the South Pacific","accept"
"https://www.europeana.eu/en/item/08614/cat30720","Dwarf","http://data.europa.eu/c4p/data/t_76_en","Reportage about an ice festival in Gouda
On the ice-skating rink in Gouda, races were held in in the presence of hundreds of spectators, and the brass band added lustre to the whole event. The film includes footage of Circus Carré's skating dwarf August Polly. He falls down a few times, and gets everyone laughing.","accept"
"https://www.europeana.eu/en/item/08614/cat32729","Half-blood","http://data.europa.eu/c4p/data/t_104_en","Three sailors, known in the working-class quarter De Jordaan as Dries De Dolle (Crazy Dries), Manus De Schele (Cross-eyed Manus) and Toon De Blauwe (Blue Toon), return to Amsterdam. Dries will see his girlfriend Greet, the owner of a small laundry. Manus hopes against hope that his girl Jans has been faithful to him. Toon's homecoming is dismal because his wealthy father rejects him on account of his dissolute life. During the absence of Dries, Greet has been courted unsuccessfully by Leendert, the pampered pet of his mother known as Auntie Piet, who runs the local pub. Piet browbeats her husband Gerrit, treats her poor relation Doortje as a drudge and idolizes her wastrel son. Determined that Leendert will marry Greet, Piet whispers in the ear of Betje that Greet is ""indecent"". However, when Betje tells her son Dries, he will not believe such gossip. In the pub one evening, when Leendert importunes Greet, Dries knocks him down. In the ensuing fight a knife is drawn. Policemen intervene and Dries is taken to gaol. Making use of the street-singers Na Druppel and De Mop, Piet spreads the rumour that Greet has been seen dancing with many men. When Dries is released, he asks Greet whether the story is true. She admits that she went to the dance-hall, but is given no chance to explain why. Disillusioned, Dries tells Manus and Toon that he intends to enlist as a colonial soldier. His comrades, equally unhappy in Amsterdam, Manus because of the way Jans treats him, Toon because he cannot find work, agree to join up at the same time. In a melancholy frame of mind the three mates leave for the Dutch East Indies, where they spend the following six years. When their term of service expires, the young men set off for Holland and home. Only two return, as Toon dies on the ship, a victim of his alcoholism and the tropical climate. Greet eagerly awaits the arrival of Dries. He has a surprise for her, namely the two half-blood children he has fathered. Greet has a similar surprise for him, namely that she is a widow and a mother. Nevertheless, their reunion is soon followed by an exuberant wedding.","accept"
"https://www.europeana.eu/en/item/08614/cat54667","Degenerate","http://data.europa.eu/c4p/data/t_69_en","Count De Grancé and his wife have two degenerate children. For their adolescent daughter there is still some hope, as her main vice appears to be that she devours the novels of Emile Zola. The son leads a dissolute life in gambling dens, where he cheats at cards, and in night-clubs where he associates with disreputable characters and is having an affaire with a dancer. One evening the Count sees his drunk son thrown out of one of his usual haunts. At home in the castle, the son gives his father a revolver and begs the Count to shoot him because he knows that he is a rotter and is unable and unwilling to change his way of life. It is only when the son blames his degeneracy on his lineage that the Count, deeply insulted, pulls the trigger and shoots his son dead. During the trial that follows, the Count delivers a passionate speech in which he recalls how happy he and his wife were with the birth of a son but how alarmed they became when they were confronted with evidence of the boy's cruelty - as a boy he enjoyed killing and mutilating birds - and increasingly degenerate behaviour. He has killed his son, he says, to save the honour of his family. Nevertheless, for this murder he is sentenced to imprisonment. Five years later he is pardoned by the Kaiser. However, when he goes back home, his wife will have nothing to do with the man who murdered their son, even though a nun, Sister Thérèse, does her utmost to bring about a reconciliation. A man who kills his own son in order to keep the family ""pure"" is, in the eyes of the Countess, either a villain or a madman. Shortly thereafter, the physically and mentally broken Count De Gracé dies.","accept"
"https://www.europeana.eu/en/item/08614/cat61516","Slave","http://data.europa.eu/c4p/data/t_198_en","An immigration drama in which a poor Italian girl almost falls into the hands of white slave traders when she goes to New York.","accept"
"https://www.europeana.eu/en/item/08614/cat61516","Slave","http://data.europa.eu/c4p/data/t_198_en","The Slave Market","accept"
"https://www.europeana.eu/en/item/08614/cat70203","Moor","http://data.europa.eu/c4p/data/t_157_en","Reportage about a holiday for children in The Hague
				 The Hague's 'holiday children's party' gave children from the city the opportunity to spend a day in nature, full of fresh air, fun, and a nutritious meal. Amersfoort, or rather the moors at Birkhoven and Soesterberg, was a popular destination. Because Amersfoort had a large garrison, soldiers were often used to help facilitate these events.
				 This reportage shows about a thousand children who gather at The Hague's Prinsengracht at six in the morning. The band is already there; two boys are heartily banging on their drums. Parents and other family members accompany the children to the train. Hanging out of the window, the children wave handkerchiefs to those who stay behind. At their destination, the Amersfoort Cavalry Corps await them with music. The children get a glass of milk, and army cooks prepare huge amounts of potatoes, beans, and 'gravy'. The film concludes with a lively parade, with a band leading the way.
				 One of the intertitles mentions that 'the children's friend Mr. Henry ter Hall' had also taken part in the day's events. This revue artist is not recognizable in the film, but he may be one of the men we see with glasses, moustache, and a hat in the front of the parade. Ter Hall, who at the time had political ambitions, often dedicated his efforts to The Hague's holiday children's party. He did not have any children from either of his two marriages.","reject"
"https://www.europeana.eu/en/item/08614/cat76450","Gypsy","http://data.europa.eu/c4p/data/t_99_en","Annie awaits the arrival of the boat bearing Hendrik. On his arrival she greets him warmly and takes him home to her mother. Anxious to see what he has brought back, Annie tries to open his portmanteau, but he stops her, saying that it contains a dangerous snake, which he intends to present to the zoo. They spend happy days together, until a fascinating gypsy girl visits the village and attracts Hendrik's attention. He soon tires of Annie, and his love for Aida ripens. Annie, heartbroken, becomes jealous of the gypsy and when she sees Hendrik and Aida enter a cafe together, her hate knows no bounds. In her home she finds a letter Hendrik has written to Aida asking her to meet him in the dunes. Annie follows them and, urged by her hatred of the woman who has stolen her lover, she schemes a plan of revenge. She obtains the bag containing the viper and places it on the bed in Aida's hut. Hendrik goes to return the guitar Aida had forgotten, but arrives before the girl. Tired out, he lies on the bed to await her return. He wakes to find the terrible reptile around him. Too late, the poisonous fangs have pierced his body, and when Aida returns she pulls the snake from him, but the viper coils itself around her and soon she has met the same death as Hendrik. Thereupon Annie decides to end her own life, and in the blackness of the night casts herself into a watery grave.","accept"
"https://www.europeana.eu/en/item/08615/0010417a15","Oriental","http://data.europa.eu/c4p/data/t_168_en","Oriental dress","accept"
"https://www.europeana.eu/en/item/08615/0010417a15","Oriental","http://data.europa.eu/c4p/data/t_168_en","Oriental Language Teacher - Picture 1","accept"
"https://www.europeana.eu/en/item/08615/0060380a03","Exotic","http://data.europa.eu/c4p/data/t_84_en","chateau´s greenhouse in Růžová zahrada (the Rose Garden) full of exotic plants","reject"
"https://www.europeana.eu/en/item/08615/0061590","Costume","http://data.europa.eu/c4p/data/t_53_en","On the occasion of the celebration of independence on October 28th, 1922, the streets of Uzhgorod are full of people. Over the river, we can see the city´s sights, the district office, the gubernium, the Bishop´s houses, the Secondary school building, the castle founded in the 9th century. We can view the city also from the castle courtyard. The square is decorated with flags, there is an army parade, army officers on horses. The General Paris is also present. The parade includes an armoured car. After a festive mass, the people are leaving the Greek Catholic Bishop Church. The Ruthenians are organising a charity event for the poor and are giving away food. The Ruthenian lumberjacks are going to work. Dr Ehrenfeld is welcomed by pupils in front of their school. The atmosphere of a feast is enhanced by a number of stalls, girls in folk costumes, people praying at a chapel, procession with a cross and holy pictures. Further we can see a large gypsy family, gipsy violinist, many children. Typical example of a folk architecture is represented by a local cottage, mill with a thatched roof, wooden church with a shingle roof. In the Uzhoc pass we can see a military cemetery. A man is eating an oatmeal cake.","accept"
"https://www.europeana.eu/en/item/08615/0063465","Oriental","http://data.europa.eu/c4p/data/t_168_en","In 1908 Rudolf Schlattauer founded a school in the town of Valašské Meziříčí, where they were teaching so-called Norwegian technique of carpet weaving and oriental technique of manual weaving of gobelins. The first production stage is creation of a carpet design in the form of a paper drawing. Then it is necessary to stretch the warp, select suitable wool, and a new carpet may be woven on a device similar to a loom - single fibres are woven and subsequently pressed by a special fork-shaped device. In case of manual production of gobelins it is necessary to cut wool to small pieces, which are then tied to the warp and cut to the same length. The final phase is attaching of decoration fringe to the sides of the carpet and its final cleaning. At the end of the film the students are showing some finished products.","accept"
"https://www.europeana.eu/en/item/08615/0065006a01","Costume","http://data.europa.eu/c4p/data/t_53_en","villagers in traditional folk costumes","accept"
"https://www.europeana.eu/en/item/08617/1037479000000264003","Adventure","http://data.europa.eu/c4p/data/t_4_en","An exotic adventure film, produced towards the end of World War I: An Indian prince has the beautiful daughter of the English governor kidnapped and keeps her trapped in his magnificent palace. A Scottish doctor falls in love and frees her. The prince pur","accept"
"https://www.europeana.eu/en/item/08622/IWM_1061_03g","Indian","http://data.europa.eu/c4p/data/t_122_en","The body, on the seashore at Alexandria, is wrapped in a burial cloth and tended by Indian soldiers. One soldier takes a bucket and pours seawater over the body. According to the caption the body was burnt, but this is not seen.<br/>---<br>Newsreel item on the funeral service of an Indian soldier who has died of wounds, Alexandria, summer 1915.","reject"
