"source","term_literal","term_uri","text","validation_outcome"
"https://www.europeana.eu/de/item/08547/Museu_ProvidedCHO_Stadtgeschichtliches_Museum_Leipzig_Z0101977","Behinderte","http://data.europa.eu/c4p/data/t_25_de","Wagner und Frau + Engel (*evtl. das behinderte Kind)","reject"
"https://www.europeana.eu/de/item/08547/Museu_ProvidedCHO_Stadtgeschichtliches_Museum_Leipzig_Z0107872","Mohr","http://data.europa.eu/c4p/data/t_12_de","Genannte Körperschaft: Mohr und Winter <Heidelberg>","reject"
"https://www.europeana.eu/de/item/08547/Museu_ProvidedCHO_Stadtgeschichtliches_Museum_Leipzig_Z0108309","Sodomie","http://data.europa.eu/c4p/data/t_71_de","2 S. beschr., Siegelrest<br/>---<br>Aus der ""Acta betreffend die Anklage gegen den Pastor Melchior Günther wegen des Verbrechens der Sodomie"": Weisung des Herzogs Moritz von Sachsen-Zeitz an den Amtmann von Zeitz, dem Angeklagten, Pfarrer Günther aus Ossig, den Inhalt des Urteils anzuzeigen und ihn, sollte er sein Bekenntnis nicht ablegen, noch einmal mit Schärfe befragen und die Akte sodann an den kurfürstlichen Schöppenstuhl nach Leipzig für ein weiteres Urteil zu schicken","accept"
"https://www.europeana.eu/de/item/08547/Museu_ProvidedCHO_Stadtgeschichtliches_Museum_Leipzig_Z0108309","Sodomie","http://data.europa.eu/c4p/data/t_71_de","Sodomie","accept"
"https://www.europeana.eu/de/item/08547/Museu_ProvidedCHO_Stadtgeschichtliches_Museum_Leipzig_Z0111154","Mohr","http://data.europa.eu/c4p/data/t_12_de","1 S. beschr., Wasserzeichen, vorgedruckter Briefkopf ""Hotel zu den Drei Mohren""","accept"
"https://www.europeana.eu/de/item/08547/Museu_ProvidedCHO_Stadtgeschichtliches_Museum_Leipzig_Z0111154","Mohr","http://data.europa.eu/c4p/data/t_12_de","Hotel zu den Drei Mohren <Augsburg>","accept"
"https://www.europeana.eu/de/item/08547/Museu_ProvidedCHO_Stadtgeschichtliches_Museum_Leipzig_Z0113812","Mohr","http://data.europa.eu/c4p/data/t_12_de","Genannte Körperschaft: Apotheke zum Schwarzen Mohr <Leipzig>","accept"
"https://www.europeana.eu/de/item/08547/Museu_ProvidedCHO_Stadtgeschichtliches_Museum_Leipzig_Z0116753","Arisch","http://data.europa.eu/c4p/data/t_28_de","Bescheinigung über die Teilnahme an Kursen in Maschinenschreiben und Stenographie, mit Stempeln ""40"" (jähriges Jubiläum) und Hakenkreuz und dem Wort ""Arisch""","accept"
"https://www.europeana.eu/de/item/08547/Museu_ProvidedCHO_Stadtgeschichtliches_Museum_Leipzig_Z0120365","Invalide","http://data.europa.eu/c4p/data/t_63_de","Bestätigung das Georg Gauglitz als Invalide zur Versorgung einen Gnaden Thaler erhält. 1816 bestätigt vom Königl.Preuß.Departement für dei Invaliden","accept"
"https://www.europeana.eu/de/item/08547/Museu_ProvidedCHO_Stadtgeschichtliches_Museum_Leipzig_Z0122502","Drittes Reich","http://data.europa.eu/c4p/data/t_40_de","Drittes Reich","accept"
"https://www.europeana.eu/de/item/08547/Museu_ProvidedCHO_Stadtgeschichtliches_Museum_Leipzig_Z0132444","Indianer","http://data.europa.eu/c4p/data/t_38_de","Glaspositiv , 9,7 x 8,3 cm, Fotografie von zum Tauchscher verkleideter Kinder (Indianer und Trapper)","accept"
"https://www.europeana.eu/de/item/08547/Museu_ProvidedCHO_Stadtgeschichtliches_Museum_Leipzig_Z0135555","Orientalisch","http://data.europa.eu/c4p/data/t_35_de","Postkarte von s/w Fotografie, offizielle Ansichtskarte, zeigt den Aufbau ""Alt-Stambuls"" mit Gruppe orientalisch gekleideter Personen","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1075765","Neger","http://data.europa.eu/c4p/data/t_48_de","""Neger, Neger, Schornsteinfeger"" (2006)","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1179460","Geistige Behinderung","http://data.europa.eu/c4p/data/t_46_de","Bruno ist alleinerziehender Vater einer 13-jährigen Tochter namens Radost. Doch er ist kein normaler Vater: Bruno hat eine angeborene Intelligenzschwäche und geistige Behinderung, was ihn für das junge Mädchen im alltäglichen Leben eher zu einem Spielkameraden als zu einem Erziehungsberechtigten macht. Gemeinsam schaffen sie es immer wieder, das Jugendamt auszutricksen. Doch als Radost in die Pubertät kommt, ändert sich das sonst so innige Vater-Tochter-Verhältnis. Die zunehmende Überlegenheit ihrem Vater gegenüber, der sich auf dem Stand eines 10-jährigen befindet, und ihr Wunsch nach einem normalen Teenager-Dasein führen immer öfter zu lautstarken Auseinandersetzungen. Als ein neuer Junge in Radosts Klasse kommt und sich in das Mädchen verliebt, scheint der endgültige Bruch unausweichlich, um nicht weiter die Betreuerin ihres eigenen Vaters sein zu müssen.","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1185677","Dunkelhäutig","http://data.europa.eu/c4p/data/t_103_de","Der 17-jährige Leroy ist zwar Deutscher, aber seinen afrikanischem Migrationshintergrund sieht man dem dunkelhäutigen Jungen mit der riesigen Afrofrisur auf den ersten Blick an. Eigentlich war das nie ein Problem – bis Leroy sich in Eva verliebt. Die Eltern des Mädchens sind nämlich absolut rechtsradikal und ihre Brüder überzeugte Skinheads! Keine Frage also, dass Evas Familie nichts unversucht lässt, um die beiden auseinander zu bringen. Doch Leroy und Eva sind bereit, mit Witz und List für ihre Liebe zu kämpfen.","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1191317","Pflegefall","http://data.europa.eu/c4p/data/t_94_de","Georg und Anna, beide um die 80, sind seit vielen Jahrzehnten ein Ehepaar. Die Musikprofessoren im Ruhestand führen ein beschauliches Leben in einer großen Altbauwohnung. Sie sind glücklich. Ihre Tochter lebt mit ihrer Familie im Ausland. Dann aber landet Anna nach einer missglückten Operation im Rollstuhl – der Beginn ihres körperlichen Niedergangs. Die kurz zuvor noch rüstige Seniorin erleidet einen Schlaganfall und wird immer mehr zu einem hilflosen Pflegefall. Rührend und aufopferungsvoll kümmert Georg sich ungeachtet aller Schwierigkeiten um seine geliebte Frau.","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1198060","Türke","http://data.europa.eu/c4p/data/t_138_de","Ich bin ein erfolgreicher Türke
","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1227672","Indianer","http://data.europa.eu/c4p/data/t_38_de","Tom und sein Bruder Sid wohnen bei ihrer Tante im kleinen Städtchen St. Petersburg am Mississippi. Die Tante hat es nicht leicht, Tom zu einem anständigen jungen Mann zu erziehen. Er zieht es vor, mit seinem Freund, dem Waisenjungen Huckleberry Finn auf die Jagd nach Abenteuern zu gehen und die Tochter des Richters, Becky Thatcher, mit Heldentaten zu beeindrucken. Aus dem Spiel wird Ernst, als die Jungen eines Nachts zufällig beobachten, wie der gefährliche Indianer Joe einen Mord begeht. Er will dem unschuldigen Sargschreiner Muff Potter die Tat anhängen. Tom und Huck können da nicht tatenlos zusehen…","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1228883","Rassenhygiene","http://data.europa.eu/c4p/data/t_8_de","Während des Nazi-Regimes wurden Kinder und Jugendliche nach dem &quot;Wertesystem&quot; der Rassenhygiene und Eugenik sortiert. Wer als &quot;wertig&quot; eingestuft wurde, erhielt Förderung, wen man als &quot;unwertig&quot; erachtete, wurde in Konzentrationslagern ermordet oder landete im Heim. Der Dokumentarfilm &quot;Die Unwertigen&quot; porträtiert mehrere Menschen, die von diesem unmenschlichen Verfahren betroffen waren &#8211; und die zum Teil bis heute unter den Folgen zu leiden haben. Da ist zum Beispiel Waltraut, deren Mutter ins KZ kommt, während Waltraut und ihre Geschwister in Heime verfrachtet werden. Günter muss ins Jugendkonzentrationslager, weil er verbotene Swing-Musik hört. Richard wird als uneheliches Kind seiner Mutter für immer entrissen und leistet mit vier Jahren Zwangsarbeit. Elfriede erlebt im Kinderheim, wie Kinder Opfer der Euthanasie werden. Sie selbst bleibt bis 1970 im Heim eingesperrt.","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1231746","Eingeborene","http://data.europa.eu/c4p/data/t_84_de","In einem den Aborigines heiligen Landstrich sorgt eine ""Mining Company"" für Aufruhr, denn: Dort, tief in der Wüste Australiens, leben dem Mythos zufolge die grünen Ameisen, die sich die Erde erträumen. Wer auch immer sie in ihren Träumen störe, führe den Untergang der Menschheit und das Ende der Welt herbei. So tritt dem Mythenglauben der Eingeborenen die Profitgier der westlichen Welt entgegen, die auf der Suche nach Uran die Erde mit Sprengungen und Bohrungen verwüstet.","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1244527","Südländer","http://data.europa.eu/c4p/data/t_114_de","Komödie nach dem gleichnamigen Bestseller: Die Journalistin Hatice wuchs als Tochter türkischer Einwanderer auf, die stolz darauf sind, sich bestens in Deutschland eingegliedert zu haben. Ein paar anatolische Traditionen pflegt Papa Ismail aber dennoch. So darf die jüngere Tochter Fatma erst dann heiraten, wenn ihre ältere Schwester Hatice unter der Haube ist. Im Gegensatz zu Fatma hat die emanzipierte Mittdreißigerin aber noch nicht einmal einen festen Freund. Das muss sich schleunigst ändern, denn Fatma steht unter Zeitdruck: Sie ist schwanger und will heiraten, bevor ihr immer dicker werdender Bauch unübersehbar wird. Also begeben die Schwestern sich auf die Suche nach einem Traumprinz für Hatice. Der wiederum muss ganz speziellen Vorstellungen entsprechen: Ein Deutscher soll es sein, aber mit dem Feuer eines Südländers. Allzu viele Kandidaten kommen da nicht in Frage...","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1250798","Zwerg","http://data.europa.eu/c4p/data/t_113_de","Filmplakat von ""Der 7bte Zwerg 3D"" (2012-14)","reject"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1363055","Zigeuner","http://data.europa.eu/c4p/data/t_31_de","Historiendrama nach dem Tatsachenroman ""Nebel im August. Die Lebensgeschichte von Ernst Lossa"". Süddeutschland 1942: Der 14-jährige Ernst Lossa, Sohn so genannter ""Zigeuner"", gilt als schwer erziehbar. Als man dem rebellischen Jungen in keinem Erziehungsheim Herr werden kann, wird er in eine Nervenheilanstalt verlegt. Dort führt der Klinikchef Dr. Veithausen ein überaus strenges Regiment. Die zahlreichen Insassen, fast alle mit körperlichen und geistigen Behinderungen, fristen in der gefängnisartigen Einrichtung ein klägliches Dasein. Aber nicht nur das: Sehr schnell merkt Ernst, dass in der Klinik Mörderisches vor sich geht. Regelmäßig wird der Tod von Patienten vermeldet. Ernst weiß zwar nicht, dass Dr. Veithausen eine systematische Euthanasie im Sinne der Nazi-Ideologie betreibt, aber ihm ist klar, dass auch er selbst bald umgebracht werden soll. Gemeinsam mit seiner Freundin Nandl will er fliehen, bevor es zu spät ist.","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1377834","Handicap","http://data.europa.eu/c4p/data/t_43_de","Verfilmung der gleichnamigen Autobiografie von Saliya Kahawatte: Im Alter von 15 Jahren verliert Saliya Kahawatte fast sein komplettes Augenlicht. Doch obwohl er nahezu blind ist, will er sich seinen Lebensmut nicht nehmen lassen. Vor allem will er nicht von der Gesellschaft als ""behindert"" abgestempelt werden. Ohne Blindenstock oder sonstige Hilfsmittel tastet er sich durchs Leben; sein mangelndes Sehvermögen gleicht er mit der Schärfung seiner übrigen Sinne aus. Er macht Abitur an einer ganz normalen Schule und tritt eine Ausbildung in einem Luxushotel an - ohne dass jemand etwas von seinem Handicap ahnt. Tatsächlich gelingt es ihm mit eiserner Disziplin und jeder Menge Improvisationsgeschick, den Berufsalltag meistern, auch wenn es dabei zu so manch aberwitziger Turbulenz kommt und so manches Glas zu Bruch geht. Nur sein schlitzohriger Freund und Kollege Max durchschaut irgendwann Saliyas Spiel. Fortan unterstützt er ihn in brenzligen Situationen. Erst als Saliya sich verliebt, gerät er in einen Konflikt über die Frage, ob er sein Lügengebilde wirklich aufrecht erhalten will.","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1392105","Handicap","http://data.europa.eu/c4p/data/t_43_de","Dokumentarfilm, der die Reise und das ungewöhnliche Experiment dreier Freunde begleitet: Im Sommer 2014 brachen Bart Bouman, David Stumpp und Jakob von Gizycki zu einer Reise vom Bodensee bis an die französische Atlantikküste auf. Sie wanderten, campten und trampten. Vor allem aber beschlossen sie, dass jeder von ihnen abwechselnd nach dem Vorbild der drei Affen (""Nichts sehen, nichts hören, nichts sagen"") unterwegs sein sollte. Um dies zu bewerkstelligen, verwendeten sie Augenpflaster und einen absolut dichten Gehörschutz. Die Reise führt sie vom Schwarzwald und den Jura über Lyon bis zum Jakobsweg. Durch ihre Handicaps sind sie ständig aufeinander angewiesen, was teilweise zu Belastungen und Spannungen, vor allem aber zu einem starken Vertrauensverhältnis zwischen den Freunden führt.","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1408187","Androgyn","http://data.europa.eu/c4p/data/t_74_de","Dokumentarfilm über einen kleinen Friedhof in Berlin und einen Mann, der dort besondere Bestattungen organisiert: Der Kabarettist und Schwulenaktivist mit dem Künstlernamen Ichgola Androgyn (bürgerlich: Bernd Boßmann) betreibt auf dem Alten St.-Matthäus-Kirchhof, wo sich auch das Grab der Brüder Grimm befindet, ein Café und kümmert sich um Beisetzungen. Zum Beispiel können im sogenannten ""Garten der Sternenkinder"" Eltern ihre totgeborenen Kinder beerdigen. Aber auch viele Männer, die an AIDS gestorben sind, finden auf dem Alten St.-Matthäus-Kirchhof die letzte Ruhestätte. In dem Film kommen neben Angehörigen und Freunden auch Künstler und Aktivisten wie Michael Brynntrup, Zazie de Paris, Rosa von Praunheim und Udo Kier zu Wort.","reject"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1462899","Idiot","http://data.europa.eu/c4p/data/t_93_de","Julia Zange in ""Mein Bruder heißt Robert und ist ein Idiot"" (2018)","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1788200","Bastard","http://data.europa.eu/c4p/data/t_73_de","Sobo Swobodnik in ""Bastard in Mind"" (2019)","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1788935","Rasse","http://data.europa.eu/c4p/data/t_27_de","Parodistischer Abriss der menschlichen Evolutionsgeschichte: In ferner Zukunft finden Aliens in der 1977 gestarteten interstellaren Raumsonde ""Voyager"" eine Datenplatte, auf der sich ein Hologramm von Professor Dr. Georg Friedle befindet, der in einem 90-minütigen Film durch die ""Geschichte der Menschheit"" und deren unterschiedliche Kulturen führt. So erfahren die Finder*innen der Platte vom chaotischen Bau der Chinesischen Mauer, von der geheimen Identität Jesu Christi, dem wahren Grund für den Untergang der Titanic – und dass es Fake News schon zur Steinzeit gab. Verstört von der irritierenden Verhaltensweise der menschlichen Rasse, nehmen die Aliens Kurs auf die Erde, um alles daran zu setzen, dass die Menschen ihre Idiotie nicht weiter ins Weltall tragen.","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1995913","Mohr","http://data.europa.eu/c4p/data/t_12_de","Mohrchen aus Amerika","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_1995913","Mohr","http://data.europa.eu/c4p/data/t_12_de","Screenshot aus ""Mohrchen aus Amerika"" (1924)","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_554724","Schwarzfahrer","http://data.europa.eu/c4p/data/t_14_de","Senta Moira, Paul Outlaw in ""Schwarzfahrer"" (1992)","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_554724","Schwarzfahrer","http://data.europa.eu/c4p/data/t_14_de","Schwarzfahrer","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_603497","Bastard","http://data.europa.eu/c4p/data/t_73_de","Bastard","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_603497","Bastard","http://data.europa.eu/c4p/data/t_73_de","Filmplakat von ""Bastard"" (1996/97)","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_659927","Kanake","http://data.europa.eu/c4p/data/t_55_de","Kanakerbraut","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_665130","Eskimo","http://data.europa.eu/c4p/data/t_50_de","Kostümentwurf für ""Eskimo""","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_713428","Nutte","http://data.europa.eu/c4p/data/t_154_de","Warnung vor einer heiligen Nutte
","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_758224","Zwerg","http://data.europa.eu/c4p/data/t_113_de","Auch Zwerge haben klein angefangen","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_758224","Zwerg","http://data.europa.eu/c4p/data/t_113_de","Filmplakat von ""Auch Zwerge haben klein angefangen"" (1969/70)","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_770888","Zigeuner","http://data.europa.eu/c4p/data/t_31_de","Filmplakat von ""Der Zigeunerbaron"" (1962)","accept"
"https://www.europeana.eu/de/item/08604/_filmportal_de_node_770888","Zigeuner","http://data.europa.eu/c4p/data/t_31_de","Der Zigeunerbaron","accept"
"https://www.europeana.eu/de/item/08608/169944","Indianer","http://data.europa.eu/c4p/data/t_38_de","Von fremden Tieren und Menschen: 

	-Der Tag erwacht: Zirkuszelt, Zirkuswagen, es wird gemistet, Tiere geputzt, Riesenschildkröte, Schimpanse, Gruppe Afrikaner machen Musik, Schlangenbeschwörer, versch. Tiere hinter Gitter, Doppelnashorn wurde 1949 in Kenia eingefangen, badende Elefanten

	-Die Schwestern Schikler: 2 Frauen reiten auf weissen Pferden in der Manege (Training)

	-Im Scheinwerferlicht: Nummerngirl, Indianer auf Pferd, Frau in neckischem Tüllröcklein, Kamera verfolgt die Reitenden.

	Der Zirkus befindet sich auf der Allmend in Bern.","accept"
"https://www.europeana.eu/de/item/08617/1037479000000297007","Eskimo","http://data.europa.eu/c4p/data/t_50_de","Das Eskimobaby","accept"
"https://www.europeana.eu/de/item/08621/13766472083061376647208306","Eingeborene","http://data.europa.eu/c4p/data/t_84_de","Beitrag: 1 / Auch in Budapest wird fleißig trainiert (00:00:19)  
				  
				 Beitrag: 2 / Feuersichere Kleidung (00:01:19)  
				  
				 Beitrag: 3 / Gelehrige Schüler (00:01:52)  
				  
				 Beitrag: 4 / Präsident Masaryk, der im Alter von 85 Jahren von seinem Posten als Staatsoberhaupt zurücktritt (00:02:45)  
				  
				 Beitrag: 5 / Ein Kinder-Paradies (00:03:19)  
				  
				 Beitrag: 6 / Pythonschlangen. Die primitiven Jagdmethoden der Eingeborenen (00:04:13)  
				  
				 Beitrag: 7 / Leichtathletisches Meeting anlässlich der Eröffnung eines Stadions in Schanghai (00:05:04)  
				  
				 Beitrag: 8 / Stürme an der atlantischen Küste (00:05:45)  
				  
				 Beitrag: 9 / Training unserer Skimeister im Großglocknergebiet (00:06:28)","accept"
"https://www.europeana.eu/de/item/08626/1037479000000131017","Zigeunerin","http://data.europa.eu/c4p/data/t_32_de","In den Gebirgswäldern eines Lands auf dem Balkan liegt eine kleine aber wichtige Grenzfestung, die der Feind zur Eroberung ausspionieren möchte. Dafür wird die ""Zigeunerin"" Zidra engagiert, die den diensthabenden Leutnant bezirzen und so an die Pälne der Festung gelangen soll. Im Film schwingen für die Zeit des Ersten Weltkriegs übliche nationalistische Stimmungen mit, zudem werden antiziganistische Stereotype verwendet.","accept"
"https://www.europeana.eu/de/item/0940411/_nnnZzc0","Liliputaner","http://data.europa.eu/c4p/data/t_112_de","Der Anhangzettel des „Zirkus und Affentheaters” von L. Broekmann in Köln. Das Programm bestand aus zwei Teilen, dessen Elemente waren: Aufführungen dressierter Tiere: Affen, Hunde, einer Ziege und einer Elefantin, Szenen in der Ausführung eines Liliputaners und Voltigieren.","accept"
"https://www.europeana.eu/de/item/0940429/_nhd2qdm","Kulturvolk","http://data.europa.eu/c4p/data/t_148_de","Ost-Oberschlesien als Polens Kolonie. Ein Appell an die Kulturvölker
","accept"
"https://www.europeana.eu/de/item/1005/item_6EOGECUFHKFHW3TU6LJTNOKUX3SFBTNM","Völkerschau","http://data.europa.eu/c4p/data/t_149_de","Auf dem Gelände zwischen Kurfürstendamm und dem Stadtbahnhof Savignyplatz befand sich ab 1897 ein Ausstellungsgelände für verschiedene sogenannte »Völkerschauen«. Den Auftakt machte im Sommer 1897 die Ausstellung Transvaal, 1898 folgte die Ausstellung Indien.","accept"
"https://www.europeana.eu/de/item/1005/item_6EOGECUFHKFHW3TU6LJTNOKUX3SFBTNM","Verschachern","http://data.europa.eu/c4p/data/t_58_de","sehr interessanter politischer und patriotischer Brief mit tiefstem Hass gegen Napoleon, den er als ""Satan Buonapart"" bezeichnet; Verf. äußert sich zur momentanen politischen Situation und fragt nach, wie man in Leipzig über Friedrich August I. sowie den Minister Marcolini und Senfft von Pilsach denkt; Verf. fragt nach, ob der König sein Volk verhandeln und verschachern möchte; Verf. äußert sich begeistert zur nationalen Erhebung in Preußen und anderen Teilen Deutschlands; Verf. äußert sich allgemein sehr ausführlich zur gegenwärtigen politischen Lage; Verf. teilt ferner mit, dass er ""Alexis und Ida"" bald fertig gedruckt haben möchte und gibt verschiedene Bestellungen auf","accept"
"https://www.europeana.eu/de/item/1010/item_IVRKAMF4NVDPZ6UJN6D7UZ2FL454URR3","Exot","http://data.europa.eu/c4p/data/t_160_de","Exot III","accept"
"https://www.europeana.eu/de/item/1010/item_WCN45SZJYYPE33WXMVV6NRGOXQHABXL2","Morgenland","http://data.europa.eu/c4p/data/t_130_de","Drei aus dem Morgenland
","accept"
"https://www.europeana.eu/de/item/1084/_filmportal_de_node_1667979","Orient","http://data.europa.eu/c4p/data/t_132_de","Orientexpress","accept"
"https://www.europeana.eu/de/item/1145/item_BK5JQRBJIBHLHEW4DVOL2JWUKIGSSFD3","Androgyn","http://data.europa.eu/c4p/data/t_74_de","Die Künstlerin und Mäzenin Eline McKnight (1910–2000) wuchs als Kind holländischer Eltern in Japan auf. 1925 zog die Familie in die USA, wo Eline McKnight an der Columbia University in New York, an der Art Students‘ League und der Yale School of Fine Arts studierte. Zusammen mit ihrem Ehemann, dem Juristen und Diplomaten Maxwell McKnight (1911–1994), lebte sie ab 1947 in Berlin-Dahlem. Das Haus der McKnights, das sich im selben Ortsteil wie das Atelier- und Wohnhaus von Bernhard Heiliger befand, galt als Treffpunkt für kulturelle Abende zwischen Künstlern und Intellektuellen. 1952 verließ das Ehepaar Berlin, zog zunächst nach Paris und schließlich wieder nach New York. Eline McKnight hielt jedoch weiterhin Kontakt nach Europa, was sich u.a. in häufigen Besuchen äußerte.
Das Porträt von Heiliger entstand in zeitlicher Nähe zu der von McKnight initiierten Ausstellung „Berliner Künstler“ 1950 in Bonn. Im Grußwort des Katalogs heißt es: „Das Komitee wurde in selbstloser Hilfsbereitschaft durch Mrs. Eline McKnight unterstützt, von der die entscheidende Anregung zu der Ausstellung in Bonn ausging.“ Der androgyn wirkende Kopf besticht durch seine dynamische Linienführung, die an den Umriss einer Sanduhr erinnert. Durch eine reduzierte Formensprache und die starke Betonung des Halses, gelingt Heiliger ein harmonisches Spannungsverhältnis zwischen Kopf und Hals.","accept"
"https://www.europeana.eu/de/item/1158/AVESXRMNHXAVESX89400","Negroid","http://data.europa.eu/c4p/data/t_131_de","Ficedula hyperythra negroides (Stresemann, 1914)","reject"
"https://www.europeana.eu/de/item/1222/item_OSZH5U4L2HB3SBVBSFD64SAW3Z6R5M6W","Schutzhaft","http://data.europa.eu/c4p/data/t_134_de","Verhängung der Schutzhaft
","accept"
"https://www.europeana.eu/de/item/1222/item_QPPP55QYHI6Z3WZ5RIF7CG7LZZQRYXJR","Schutzhaft","http://data.europa.eu/c4p/data/t_134_de","Schutzhaft namentlich genannter Häftlinge, Buchstabe S","accept"
"https://www.europeana.eu/de/item/1224/item_7DCO7CWHIIE6AXGIDQU7A7IMHSZRN45P","Türkin","http://data.europa.eu/c4p/data/t_139_de","Deutschunterricht dreier Aufbaustudentinnen im Fach ""Ausländer-Pädagogik"" an der Pädagogischen Hochschule Karlsruhe für Türkinnen in der Werderstraße 57","accept"
"https://www.europeana.eu/de/item/1224/item_MUDIMDZ2CIIIRLZRL5KPEN2KD46X4C5U","Reichskristallnacht","http://data.europa.eu/c4p/data/t_6_de","Schweigemarsch zum Gedenken an die Reichskristallnacht am 9. November 1938","accept"
"https://www.europeana.eu/de/item/1236/item_FRTFG5Z5UG2ZHOIOMUPNSFXO5Q2HNZHP","Machtergreifung","http://data.europa.eu/c4p/data/t_129_de","Der Legende nach bringt nach seiner Machtergreifung im Jahr 1582 Toyotomi Hideyoshi (1536-1598) von seinen Eroberungszügen in China und Korea Töpfer als Gefangene nach Japan, die sich in Kyushu ansiedeln. Der Kunstliebhaber und Mäzen Hideyoshi verleiht dem Tee ein hohes Ansehen. Seine Kitanoteegesellschaft feiert 1587 ein großes Volksfest und verbessert das Image des Tees außerordentlich.","reject"
"https://www.europeana.eu/de/item/1236/item_NZT6TGTSMQSZBD56DIQTXTF7TLHNLOP3","Türkin","http://data.europa.eu/c4p/data/t_139_de","Figur einer imaginierten »Türkin«","accept"
"https://www.europeana.eu/de/item/15502/AE_INV_7108_bis_AE_INV_7116","Schwarzafrika","http://data.europa.eu/c4p/data/t_109_de","1910 entdeckte Hermann Junker in el-Kubanija bei Assuan das Grab eines Mädchens. Es enthielt einen mit Stuck überzogenen, kistenförmigen Holzsarg mit der gestreckten Leiche eines halbwüchsigen Mädchens. Nahe bei seinen Knien fand man diesen mit Beinplättchen verzierten kleinen Holzkasten, in dem sich ein Skarabäus, ein Armband aus blauen Fayenceperlen, ein kleines Schminkgefäß mit einem Deckel aus graublauem Chalzedon und ein Schminkstift aus Elfenbein befanden; das Schminkgefäß enthielt noch Reste von Kohl, der schwarzen Augenschminke. An der Mumie des Mädchens wurden weitere Schmuckstücke, darunter ein Stirnreif aus Kupfer, sowie kleine Kalzitgefäße gefunden. Das Holzkästchen war bei seiner Auffindung noch fast vollständig erhalten. Grabungsfotos zeigen, dass der Deckel ursprünglich in die Oberseite eingepaßt und dass auf einer der Schmalseiten des Deckels ein Knauf als Handhabe angebracht war. In der modernen Rekonstruktion des Kästchens, die wohl aufgrund des schlechten Erhaltungszustandes des Holzes notwendig war, wurden einige Teile falsch ergänzt oder auch zusammengefügt. Die Beinplättchen sind mit kreisförmig ausgebohrten und schwarz ausgefüllten Verzierungen versehen. Lediglich dort, wo der Knauf angebracht ist, sind statt der konzentrischen Kreise senkrecht stehende Bündel von parallelen Linien eingeritzt. Diese Art der Verzierung entspricht dem nubischen Stil. El-Kubanija, wo sich das Grab des Mädchens befindet, liegt im äußersten Süden Ägyptens an der Grenze zu Nubien. Für Ägypten war Nubien von großer wirtschaftlicher Bedeutung, schließlich war es seit frühester Zeit Drehscheibe für den Handel zwischen Schwarzafrika, den Mittelmeerländern und Westasien.","accept"
"https://www.europeana.eu/de/item/15502/GG_8299","Zwerg","http://data.europa.eu/c4p/data/t_113_de","Gemälde, Riese und Zwerg, Anton Frank mit Thomele","accept"
"https://www.europeana.eu/de/item/15502/GG_8299","Zwerg","http://data.europa.eu/c4p/data/t_113_de","Der Riese Anton Frank (Franck) mit Zwerg Thomele","accept"
"https://www.europeana.eu/de/item/15502/HJRK_A_432","Mohr","http://data.europa.eu/c4p/data/t_12_de","Beschriftung: Stempel/Zeichen: Klinge: beidseitig gekrönter Kopf (Mohrenkopf?)","accept"
"https://www.europeana.eu/de/item/15502/HJRK_A_451","Mohr","http://data.europa.eu/c4p/data/t_12_de","Beschriftung: Stempel/Zeichen: Klinge: beidseitig Mohrenkopf","accept"
"https://www.europeana.eu/de/item/15502/HJRK_C_113","Orientalisch","http://data.europa.eu/c4p/data/t_35_de","Orientalisch: Schlagwaffe: Beil, Orientalische Waffe","accept"
