"uri","term","context","suggestion","source","disambiguation"
"http://data.europa.eu/c4p/data/t_207_en","Tri-racial","The term refers to someone who has parents, grandparents or great-grandparents of different races. Multiracial people may have different opinions about which terms are considered derogatory or acceptable, depending on region, country or personal preference. In any case, such terms are often seen as homogenising, some claim it aligns with a narrative of a ‘pure race’. If someone identifies themselves in this way it should be respected.","Always honour a person’s self-identity and be specific, when appropriate i.e Person of [x] and [x] heritage. The order in which an individual lists their ethnic identities may be important to them. Do not use word like ‘half’ or ‘quarter’ to describe someone’s ethnic heritage.","“Inclusive Language Guide,” Oxfam, March 8, 2023, accessed December 2, 2024, https://doi.org/10.21201/2021.7611.","0"
"http://data.europa.eu/c4p/data/t_207_en","Tri-racial","The term refers to someone who has parents, grandparents or great-grandparents of different races. Multiracial people may have different opinions about which terms are considered derogatory or acceptable, depending on region, country or personal preference. In any case, such terms are often seen as homogenising, some claim it aligns with a narrative of a ‘pure race’. If someone identifies themselves in this way it should be respected.","Always honour a person’s self-identity and be specific, when appropriate i.e Person of [x] and [x] heritage. The order in which an individual lists their ethnic identities may be important to them. Do not use word like ‘half’ or ‘quarter’ to describe someone’s ethnic heritage.","Cultural Heritage Terminology Network, “Inclusive Terminology Glossary. 1.6 Empires and Imperialism,” 2024, accessed April 3, 2024, https://docs.google.com/document/d/1qCKze8kPN69b12mejnUk7_ZJ2ny14le0E-jnpo-94QY/edit.","0"
"http://data.europa.eu/c4p/data/t_207_en","Tri-racial","The term refers to someone who has parents, grandparents or great-grandparents of different races. Multiracial people may have different opinions about which terms are considered derogatory or acceptable, depending on region, country or personal preference. In any case, such terms are often seen as homogenising, some claim it aligns with a narrative of a ‘pure race’. If someone identifies themselves in this way it should be respected.","Always honour a person’s self-identity and be specific, when appropriate i.e Person of [x] and [x] heritage. The order in which an individual lists their ethnic identities may be important to them. Do not use word like ‘half’ or ‘quarter’ to describe someone’s ethnic heritage.","“Biracial, Multiracial,” University Marketing & Communications, November 26, 2024, accessed December 2, 2024, https://marcomm.washu.edu/style-guide-entries/biracial-multiracial/.","0"
"http://data.europa.eu/c4p/data/t_11_en","Ape","Racist comparisons of Black and Asian people to apes stem from outdated and false 19th century ideas that these groups were less evolved or the ‘missing link’ between humans and apes. Cartoons depicting the Japanese and Irish as monkeys were popular in the USA in the 20th century. It is harmful to use the term to insult or dehumanise people. However, it is fine to use it when talking about actual animals, as it is the correct scientific term for certain primates.","This term can only be used if it refers to animals.","Cultural Heritage Terminology Network, “Inclusive Terminology Glossary. 1.6 Empires and Imperialism,” 2024, accessed April 3, 2024, https://docs.google.com/document/d/1qCKze8kPN69b12mejnUk7_ZJ2ny14le0E-jnpo-94QY/edit.","1"
"http://data.europa.eu/c4p/data/t_13_en","Baboon","Racist comparisons of Black and Asian people to apes stem from outdated and false 19th century ideas that these groups were less evolved or the ‘missing link’ between humans and apes. Cartoons depicting the Japanese and Irish as monkeys were popular in the USA in the 20th century. It is harmful to use the term to insult or dehumanise people. However, it is fine to use it when talking about actual animals, as it is the correct scientific term for certain primates.","This term can only be used if it refers to animals.","Cultural Heritage Terminology Network, “Inclusive Terminology Glossary. 1.6 Empires and Imperialism,” 2024, accessed April 3, 2024, https://docs.google.com/document/d/1qCKze8kPN69b12mejnUk7_ZJ2ny14le0E-jnpo-94QY/edit.","1"
"http://data.europa.eu/c4p/data/t_156_en","Monkey","Racist comparisons of Black and Asian people to apes stem from outdated and false 19th century ideas that these groups were less evolved or the ‘missing link’ between humans and apes. Cartoons depicting the Japanese and Irish as monkeys were popular in the USA in the 20th century. It is harmful to use the term to insult or dehumanise people. However, it is fine to use it when talking about actual animals, as it is the correct scientific term for certain primates.","This term can only be used if it refers to animals.","Cultural Heritage Terminology Network, “Inclusive Terminology Glossary. 1.6 Empires and Imperialism,” 2024, accessed April 3, 2024, https://docs.google.com/document/d/1qCKze8kPN69b12mejnUk7_ZJ2ny14le0E-jnpo-94QY/edit.","1"
"http://data.europa.eu/c4p/data/t_167_en","Orangutan","Racist comparisons of Black and Asian people to apes stem from outdated and false 19th century ideas that these groups were less evolved or the ‘missing link’ between humans and apes. Cartoons depicting the Japanese and Irish as monkeys were popular in the USA in the 20th century. It is harmful to use the term to insult or dehumanise people. However, it is fine to use it when talking about actual animals, as it is the correct scientific term for certain primates.","This term can only be used if it refers to animals.","Cultural Heritage Terminology Network, “Inclusive Terminology Glossary. 1.6 Empires and Imperialism,” 2024, accessed April 3, 2024, https://docs.google.com/document/d/1qCKze8kPN69b12mejnUk7_ZJ2ny14le0E-jnpo-94QY/edit.","1"
"http://data.europa.eu/c4p/data/t_176_en","Primate","Racist comparisons of Black and Asian people to apes stem from outdated and false 19th century ideas that these groups were less evolved or the ‘missing link’ between humans and apes. Cartoons depicting the Japanese and Irish as monkeys were popular in the USA in the 20th century. It is harmful to use the term to insult or dehumanise people. However, it is fine to use it when talking about actual animals, as it is the correct scientific term for certain primates.","This term can only be used if it refers to animals.","Cultural Heritage Terminology Network, “Inclusive Terminology Glossary. 1.6 Empires and Imperialism,” 2024, accessed April 3, 2024, https://docs.google.com/document/d/1qCKze8kPN69b12mejnUk7_ZJ2ny14le0E-jnpo-94QY/edit.","1"
"http://data.europa.eu/c4p/data/t_195_en","Simian","Racist comparisons of Black and Asian people to apes stem from outdated and false 19th century ideas that these groups were less evolved or the ‘missing link’ between humans and apes. Cartoons depicting the Japanese and Irish as monkeys were popular in the USA in the 20th century. It is harmful to use the term to insult or dehumanise people. However, it is fine to use it when talking about actual animals, as it is the correct scientific term for certain primates.","This term can only be used if it refers to animals.","Cultural Heritage Terminology Network, “Inclusive Terminology Glossary. 1.6 Empires and Imperialism,” 2024, accessed April 3, 2024, https://docs.google.com/document/d/1qCKze8kPN69b12mejnUk7_ZJ2ny14le0E-jnpo-94QY/edit.","1"
"http://data.europa.eu/c4p/data/t_37_en","Chimp","Racist comparisons of Black and Asian people to apes stem from outdated and false 19th century ideas that these groups were less evolved or the ‘missing link’ between humans and apes. Cartoons depicting the Japanese and Irish as monkeys were popular in the USA in the 20th century. It is harmful to use the term to insult or dehumanise people. However, it is fine to use it when talking about actual animals, as it is the correct scientific term for certain primates.","This term can only be used if it refers to animals.","Cultural Heritage Terminology Network, “Inclusive Terminology Glossary. 1.6 Empires and Imperialism,” 2024, accessed April 3, 2024, https://docs.google.com/document/d/1qCKze8kPN69b12mejnUk7_ZJ2ny14le0E-jnpo-94QY/edit.","1"
"http://data.europa.eu/c4p/data/t_38_en","Chimpanzee","Racist comparisons of Black and Asian people to apes stem from outdated and false 19th century ideas that these groups were less evolved or the ‘missing link’ between humans and apes. Cartoons depicting the Japanese and Irish as monkeys were popular in the USA in the 20th century. It is harmful to use the term to insult or dehumanise people. However, it is fine to use it when talking about actual animals, as it is the correct scientific term for certain primates.","This term can only be used if it refers to animals.","Cultural Heritage Terminology Network, “Inclusive Terminology Glossary. 1.6 Empires and Imperialism,” 2024, accessed April 3, 2024, https://docs.google.com/document/d/1qCKze8kPN69b12mejnUk7_ZJ2ny14le0E-jnpo-94QY/edit.","1"
"http://data.europa.eu/c4p/data/t_95_en","Gorilla","Racist comparisons of Black and Asian people to apes stem from outdated and false 19th century ideas that these groups were less evolved or the ‘missing link’ between humans and apes. Cartoons depicting the Japanese and Irish as monkeys were popular in the USA in the 20th century. It is harmful to use the term to insult or dehumanise people. However, it is fine to use it when talking about actual animals, as it is the correct scientific term for certain primates.","This term can only be used if it refers to animals.","Cultural Heritage Terminology Network, “Inclusive Terminology Glossary. 1.6 Empires and Imperialism,” 2024, accessed April 3, 2024, https://docs.google.com/document/d/1qCKze8kPN69b12mejnUk7_ZJ2ny14le0E-jnpo-94QY/edit.","1"
"http://data.europa.eu/c4p/data/t_106_en","Handicapped","The term “handicap” originally came from gaming and racing, where it referred to adjusting the values or speeds to level the playing field, often by a neutral judge. When used to describe a person’s physical or mental disability, or in terms like “handicapped parking space,” it is considered a euphemism. The idea behind the term suggests that a person with a handicap is carrying a heavier burden than others. This view reinforces the idea that disability is a personal burden, rather than a societal issue.","When possible, refer to a person’s specific condition. Regulations or places like “handicapped parking” are generally acceptable. However, it’s more preferred to use the terms like “accessible parking.”","Disability language guide Stanford University 2024. Accessed May 2 2024. https://disability.stanford.edu/sites/g/files/sbiybj26391/files/media/file/disability-language-guide-stanford_1.pdf","1"
"http://data.europa.eu/c4p/data/t_106_en","Handicapped","The term “handicap” originally came from gaming and racing, where it referred to adjusting the values or speeds to level the playing field, often by a neutral judge. When used to describe a person’s physical or mental disability, or in terms like “handicapped parking space,” it is considered a euphemism. The idea behind the term suggests that a person with a handicap is carrying a heavier burden than others. This view reinforces the idea that disability is a personal burden, rather than a societal issue.","When possible, refer to a person’s specific condition. Regulations or places like “handicapped parking” are generally acceptable. However, it’s more preferred to use the terms like “accessible parking.”","“Disability,” Wikipedia, April 29, 2024, accessed May 3, 2024, https://en.wikipedia.org/wiki/Disability.","1"
"http://data.europa.eu/c4p/data/t_106_en","Handicapped","The term “handicap” originally came from gaming and racing, where it referred to adjusting the values or speeds to level the playing field, often by a neutral judge. When used to describe a person’s physical or mental disability, or in terms like “handicapped parking space,” it is considered a euphemism. The idea behind the term suggests that a person with a handicap is carrying a heavier burden than others. This view reinforces the idea that disability is a personal burden, rather than a societal issue.","When possible, refer to a person’s specific condition. Regulations or places like “handicapped parking” are generally acceptable. However, it’s more preferred to use the terms like “accessible parking.”","University of Bristol, “Inclusive writing: Disability,” accessed May 3, 2024, https://www.bristol.ac.uk/style-guides/writing/inclusive/disability/","1"
"http://data.europa.eu/c4p/data/t_112_en","Homosexual","‘Homosexual’ is a medical and legal term to refer to non-heterosexual sexualities. The term as such was invented in the mid-19th century as an abnormal identity category to distinguish a person who engaged in sexual acts with another of the same sex. Homosexuality has been and continues to be considered sinful, a mental illness or even criminal in several places across the world. The term, and its abbreviated form homo is sometimes used as derogatory or curse word.","To avoid stigmatization of non-heterosexual identities and to do justice to the plurality of sexual diversity, using community-derived descriptors like ‘lesbian,’ ‘gay’ and ‘bisexual’ is preferred. Choose culturally specific names such as Two-Spirit.","Tropen Museum et al., eds., “Words Matter: An Unfinished Guide to Word Choices in the Cultural Sector,” 2018, 113. https://www.materialculture.nl/sites/default/files/2018-08/words_matter.pdf.pdf.","0"
"http://data.europa.eu/c4p/data/t_122_en","Indian","In the 16th century, when Christopher Columbus reached the Americas, he mistakenly called the inhabitants “Indians,” believing he had arrived in India. This misnomer was soon used to describe the Indigenous peoples of North America. Because of the term's complicated and divisive history, those who are not part of the First Nations should avoid using it. When used to refer to people from the land of India, the term is appropriate.","There is no consensus on the use of the term. In the U.S., “American Indian” has a complicated history but is still used for self-identification by some individuals and communities, as well as by the U.S. and Canadian Federal Governments. In Spanish-speaking Central and South America, “indio” is generally seen as problematic and rarely used by Indigenous people. In Brazil, however, “índio” is less contested and more commonly accepted.","Tropen Museum et al., eds., “Words Matter: An Unfinished Guide to Word Choices in the Cultural Sector,” 2018, 116. https://www.materialculture.nl/sites/default/files/2018-08/words_matter.pdf.pdf.","1"
"http://data.europa.eu/c4p/data/t_122_en","Indian","In the 16th century, when Christopher Columbus reached the Americas, he mistakenly called the inhabitants “Indians,” believing he had arrived in India. This misnomer was soon used to describe the Indigenous peoples of North America. Because of the term's complicated and divisive history, those who are not part of the First Nations should avoid using it. When used to refer to people from the land of India, the term is appropriate.","There is no consensus on the use of the term. In the U.S., “American Indian” has a complicated history but is still used for self-identification by some individuals and communities, as well as by the U.S. and Canadian Federal Governments. In Spanish-speaking Central and South America, “indio” is generally seen as problematic and rarely used by Indigenous people. In Brazil, however, “índio” is less contested and more commonly accepted.","Andrei Nesterov, Laura Hollink, Marieke van Erp, and Jacco van Ossenbruggen. (2023). cultural-ai/wordsmatter: Words Matter: a knowledge graph of contentious terms (v1.0.2) [Data set]. European Semantic Web Conference (ESWC), Hersonissos, Greece. Zenodo. https://doi.org/10.5281/zenodo.7713157 ; https://w3id.org/culco/wordsmatter/116.","1"
"http://data.europa.eu/c4p/data/t_136_en","Kaffir","The term comes from the Arabic word kafir, meaning “one without religion.” In both Afrikaans and English, it evolved into a label for Black people of African descent. The term became particularly derogatory during the apartheid era and is now considered hate speech. However, a group of Sri Lankan people, descended from Portuguese traders (or more broadly Europeans) and enslaved Bantu peoples, use the term “Kaffir” to refer to themselves.","Only appropriate when used to refer to the Sri Lankan Kaffirs, as it is a term with which the group self-identifies.","Tropen Museum et al., eds., “Words Matter: An Unfinished Guide to Word Choices in the Cultural Sector,” 2018, 121. https://www.materialculture.nl/sites/default/files/2018-08/words_matter.pdf.pdf.","0"
"http://data.europa.eu/c4p/data/t_136_en","Kaffir","The term comes from the Arabic word kafir, meaning “one without religion.” In both Afrikaans and English, it evolved into a label for Black people of African descent. The term became particularly derogatory during the apartheid era and is now considered hate speech. However, a group of Sri Lankan people, descended from Portuguese traders (or more broadly Europeans) and enslaved Bantu peoples, use the term “Kaffir” to refer to themselves.","Only appropriate when used to refer to the Sri Lankan Kaffirs, as it is a term with which the group self-identifies.","Andrei Nesterov, Laura Hollink, Marieke van Erp, and Jacco van Ossenbruggen. (2023). cultural-ai/wordsmatter: Words Matter: a knowledge graph of contentious terms (v1.0.2) [Data set]. European Semantic Web Conference (ESWC), Hersonissos, Greece. Zenodo. https://doi.org/10.5281/zenodo.7713157 ; https://w3id.org/culco/wordsmatter/121.","0"
"http://data.europa.eu/c4p/data/t_110_en","Hispanic","“Hispanic” and “Latino” are terms used to refer to people in the US who are from Spanish-speaking or Latin American countries, or whose ancestors were. While they are often used interchangeably, some make a distinction, with “Hispanic” referring to people from Spanish-speaking countries and “Latino” referring to people from Latin American countries. All Latin American countries are included in both terms, except Brazil. “Hispanic” is controversial among some Latinos, who see it as a government-imposed label. Both terms are ethnic labels, not racial ones.","‘Hispanic’, ‘Latino’ and ‘Latinx’ have different connotations. Ideally, use the term that a person self-identifies with. Be mindful that some prefer to identify themselves as ‘Hispanic,’ while others call themselves ‘Latino’. In general, naming a nation or region of origin is preferred (e.g., Bolivian, Salvadoran, or Costa Rican).","“Latino Glossary Terms: A Guide for Journalists,” Nieman Reports, November 3, 2020, accessed April 3, 2024, https://niemanreports.org/articles/caution-words-have-meaning/.","0"
"http://data.europa.eu/c4p/data/t_110_en","Hispanic","“Hispanic” and “Latino” are terms used to refer to people in the US who are from Spanish-speaking or Latin American countries, or whose ancestors were. While they are often used interchangeably, some make a distinction, with “Hispanic” referring to people from Spanish-speaking countries and “Latino” referring to people from Latin American countries. All Latin American countries are included in both terms, except Brazil. “Hispanic” is controversial among some Latinos, who see it as a government-imposed label. Both terms are ethnic labels, not racial ones.","‘Hispanic’, ‘Latino’ and ‘Latinx’ have different connotations. Ideally, use the term that a person self-identifies with. Be mindful that some prefer to identify themselves as ‘Hispanic,’ while others call themselves ‘Latino’. In general, naming a nation or region of origin is preferred (e.g., Bolivian, Salvadoran, or Costa Rican).","“Racial and Ethnic Identity,” apastyle.apa.org, n.d., accessed April 3, 2024, https://apastyle.apa.org/style-grammar-guidelines/bias-free-language/racial-ethnic-minorities.","0"
"http://data.europa.eu/c4p/data/t_110_en","Hispanic","“Hispanic” and “Latino” are terms used to refer to people in the US who are from Spanish-speaking or Latin American countries, or whose ancestors were. While they are often used interchangeably, some make a distinction, with “Hispanic” referring to people from Spanish-speaking countries and “Latino” referring to people from Latin American countries. All Latin American countries are included in both terms, except Brazil. “Hispanic” is controversial among some Latinos, who see it as a government-imposed label. Both terms are ethnic labels, not racial ones.","‘Hispanic’, ‘Latino’ and ‘Latinx’ have different connotations. Ideally, use the term that a person self-identifies with. Be mindful that some prefer to identify themselves as ‘Hispanic,’ while others call themselves ‘Latino’. In general, naming a nation or region of origin is preferred (e.g., Bolivian, Salvadoran, or Costa Rican).","“Hispanic and Latino (Ethnic Categories),” Wikipedia, November 18, 2024, accessed December 2, 2024, https://en.wikipedia.org/wiki/Hispanic_and_Latino_(ethnic_categories).","0"
"http://data.europa.eu/c4p/data/t_140_en","Latino","“Hispanic” and “Latino” are terms used to refer to people in the US who are from Spanish-speaking or Latin American countries, or whose ancestors were. While they are often used interchangeably, some make a distinction, with “Hispanic” referring to people from Spanish-speaking countries and “Latino” referring to people from Latin American countries. All Latin American countries are included in both terms, except Brazil. “Hispanic” is controversial among some Latinos, who see it as a government-imposed label. Both terms are ethnic labels, not racial ones.","‘Hispanic’, ‘Latino’ and ‘Latinx’ have different connotations. Ideally, use the term that a person self-identifies with. Be mindful that some prefer to identify themselves as ‘Hispanic,’ while others call themselves ‘Latino’. In general, naming a nation or region of origin is preferred (e.g., Bolivian, Salvadoran, or Costa Rican).","“Latino Glossary Terms: A Guide for Journalists,” Nieman Reports, November 3, 2020, accessed April 3, 2024, https://niemanreports.org/articles/caution-words-have-meaning/.","1"
"http://data.europa.eu/c4p/data/t_140_en","Latino","“Hispanic” and “Latino” are terms used to refer to people in the US who are from Spanish-speaking or Latin American countries, or whose ancestors were. While they are often used interchangeably, some make a distinction, with “Hispanic” referring to people from Spanish-speaking countries and “Latino” referring to people from Latin American countries. All Latin American countries are included in both terms, except Brazil. “Hispanic” is controversial among some Latinos, who see it as a government-imposed label. Both terms are ethnic labels, not racial ones.","‘Hispanic’, ‘Latino’ and ‘Latinx’ have different connotations. Ideally, use the term that a person self-identifies with. Be mindful that some prefer to identify themselves as ‘Hispanic,’ while others call themselves ‘Latino’. In general, naming a nation or region of origin is preferred (e.g., Bolivian, Salvadoran, or Costa Rican).","“Racial and Ethnic Identity,” apastyle.apa.org, n.d., accessed April 3, 2024, https://apastyle.apa.org/style-grammar-guidelines/bias-free-language/racial-ethnic-minorities.","1"
"http://data.europa.eu/c4p/data/t_140_en","Latino","“Hispanic” and “Latino” are terms used to refer to people in the US who are from Spanish-speaking or Latin American countries, or whose ancestors were. While they are often used interchangeably, some make a distinction, with “Hispanic” referring to people from Spanish-speaking countries and “Latino” referring to people from Latin American countries. All Latin American countries are included in both terms, except Brazil. “Hispanic” is controversial among some Latinos, who see it as a government-imposed label. Both terms are ethnic labels, not racial ones.","‘Hispanic’, ‘Latino’ and ‘Latinx’ have different connotations. Ideally, use the term that a person self-identifies with. Be mindful that some prefer to identify themselves as ‘Hispanic,’ while others call themselves ‘Latino’. In general, naming a nation or region of origin is preferred (e.g., Bolivian, Salvadoran, or Costa Rican).","“Hispanic and Latino (Ethnic Categories),” Wikipedia, November 18, 2024, accessed December 2, 2024, https://en.wikipedia.org/wiki/Hispanic_and_Latino_(ethnic_categories).","1"
"http://data.europa.eu/c4p/data/t_141_en","Latinx","‘Latinx’ is a gender-neutral term used in lieu of “Latino’ or ‘Latina’ to refer to a person of Latin American descent. Using the term ‘Latinx’ to refer to all people of Latin American decent has become more common as members in the LGBTQ community and its advocates have embraced the label. The gendered structure of the Spanish language has made ‘Latinx’ both an inclusive and controversial term.","‘Hispanic’, ‘Latino’ and ‘Latinx’ have different connotations. Ideally, use the term that a person self-identifies with. Be mindful that some prefer to identify themselves as ‘Hispanic,’ while others call themselves ‘Latino’. In general, naming a nation or region of origin is preferred (e.g., Bolivian, Salvadoran, or Costa Rican).","Adrianna Rodriguez, “‘Latinx’ Explained: A History of the Controversial Word and How to Pronounce It,” USA TODAY, June 29, 2019, accessed April 3, 2024, https://eu.usatoday.com/story/news/nation/2019/06/29/latina-latino-latinx-hispanic-what-do-they-mean/1596501001/ .","0"
"http://data.europa.eu/c4p/data/t_141_en","Latinx","‘Latinx’ is a gender-neutral term used in lieu of “Latino’ or ‘Latina’ to refer to a person of Latin American descent. Using the term ‘Latinx’ to refer to all people of Latin American decent has become more common as members in the LGBTQ community and its advocates have embraced the label. The gendered structure of the Spanish language has made ‘Latinx’ both an inclusive and controversial term.","‘Hispanic’, ‘Latino’ and ‘Latinx’ have different connotations. Ideally, use the term that a person self-identifies with. Be mindful that some prefer to identify themselves as ‘Hispanic,’ while others call themselves ‘Latino’. In general, naming a nation or region of origin is preferred (e.g., Bolivian, Salvadoran, or Costa Rican).","“Racial and Ethnic Identity,” apastyle.apa.org, n.d., accessed April 3, 2024, https://apastyle.apa.org/style-grammar-guidelines/bias-free-language/racial-ethnic-minorities.","0"
"http://data.europa.eu/c4p/data/t_143_en","Maroon","As a noun, the term is used to refer to Africans (and their descendants) who escaped from slavery in the Americas, and settled in the inaccessible, interior/mountainous regions. The term itself derives from the 16th-century Spanish word ‘cimarrón,’ meaning runaway cattle and is, thus, regarded by some as derogatory. Simultaneously, however, the term is used as one of empowerment as the Maroons have been celebrated as a symbol for the continuous resistance to colonialism. ","Generally acceptable to use the term. In the context of Suriname, however, it is better to use the specific names for each Maroon group: such as Saamaka, Matawai, Aluku, Kwinti, Paamaka.","Tropen Museum et al., eds., “Words Matter: An Unfinished Guide to Word Choices in the Cultural Sector,” 2018, 122. https://www.materialculture.nl/sites/default/files/2018-08/words_matter.pdf.pdf.","1"
"http://data.europa.eu/c4p/data/t_143_en","Maroon","As a noun, the term is used to refer to Africans (and their descendants) who escaped from slavery in the Americas, and settled in the inaccessible, interior/mountainous regions. The term itself derives from the 16th-century Spanish word ‘cimarrón,’ meaning runaway cattle and is, thus, regarded by some as derogatory. Simultaneously, however, the term is used as one of empowerment as the Maroons have been celebrated as a symbol for the continuous resistance to colonialism. ","Generally acceptable to use the term. In the context of Suriname, however, it is better to use the specific names for each Maroon group: such as Saamaka, Matawai, Aluku, Kwinti, Paamaka.","Andrei Nesterov, Laura Hollink, Marieke van Erp, and Jacco van Ossenbruggen. (2023). cultural-ai/wordsmatter: Words Matter: a knowledge graph of contentious terms (v1.0.2) [Data set]. European Semantic Web Conference (ESWC), Hersonissos, Greece. Zenodo. https://doi.org/10.5281/zenodo.7713157 ; https://w3id.org/culco/wordsmatter/122.","1"
"http://data.europa.eu/c4p/data/t_119_en","Illuminati","The Order of the Illuminati was originally a secret society founded in 18th-century Bavaria by Adam Weishaupt to promote secularism. In the 1900s, fascist propaganda portrayed the Illuminati as a tool of Jewish elites, allegedly behind global capitalism, Soviet communism, and plans for a New World Order. Conspiracy theorists continue to claim that ‘Illuminati Jews’ are behind major conflicts to further wealthy Jewish interests. These ideas, which often focus on Jewish bankers such as the Rothschilds, are rooted in classic antisemitic stereotypes. ","The term can be used in a descriptive or historical context, in which case the use of quotation marks is suggested.","American Jewish Committee, “The Translate Hate Glossary,” February 2024, 19, https://www.ajc.org/sites/default/files/pdf/2024-02/AJC_Translate-Hate-Glossary-2.2024.pdf .","0"
"http://data.europa.eu/c4p/data/t_120_en","Impotent","In its early English sense referred to people considered unable to look after themselves for reasons of age, infirmity, or disability. The 'impotent poor' were distinguished from the 'able bodied' poor in legislation.","The term can be used in a descriptive or historical context, in which case the use of quotation marks is suggested.","Cultural Heritage Terminology Network, “Inclusive Terminology Glossary. 5. Working Class History,” 2024, accessed April 3, 2024, https://docs.google.com/document/d/1dz6XNaJbO1v85OAlCeyL6HXO27__S7e3jOnC8YG-8Zo/edit.","1"
"http://data.europa.eu/c4p/data/t_125_en","Insane","The terms ‘insane,’ ‘insanity’ and ‘mentally deranged‘ are commonly used informally to denote mental instability or mental illness but can be considered offensive. The medical profession favors use of the terms ‘mental disorder’ or ‘psychopathology.’","The term can be used in a descriptive or historical context, in which case the use of quotation marks is suggested.","National Center on Disability and Journalism, “Disability Language Style Guide”, 2021. https://ncdj.org/style-guide/#mentalillnessmentaldisorder","0"
"http://data.europa.eu/c4p/data/t_133_en","John Chinaman","“John Chinaman” was a common term for Chinese men in the early to mid-19th century and often appeared as a stereotype in cartoons. He was usually shown with a long braid and a cone-shaped hat, and the name was used in books and songs of the time. After the Opium Wars in the mid-19th century, Britain and France had forced China to allow Chinese workers to move to Western countries to replace enslaved Africans. These workers were often paid very little, faced dangerous conditions, and experienced racism.","The term can be used in a descriptive or historical context, in which case the use of quotation marks is suggested.","Cultural Heritage Terminology Network, “Inclusive Terminology Glossary. 1.6 Empires and Imperialism,” 2024, accessed April 3, 2024, https://docs.google.com/document/d/1qCKze8kPN69b12mejnUk7_ZJ2ny14le0E-jnpo-94QY/edit.","0"
"http://data.europa.eu/c4p/data/t_133_en","John Chinaman","“John Chinaman” was a common term for Chinese men in the early to mid-19th century and often appeared as a stereotype in cartoons. He was usually shown with a long braid and a cone-shaped hat, and the name was used in books and songs of the time. After the Opium Wars in the mid-19th century, Britain and France had forced China to allow Chinese workers to move to Western countries to replace enslaved Africans. These workers were often paid very little, faced dangerous conditions, and experienced racism.","The term can be used in a descriptive or historical context, in which case the use of quotation marks is suggested.","“Chinaman,” Wikipedia, November 3, 2024, accessed December 2, 2024, https://en.wikipedia.org/wiki/Chinaman.","0"
"http://data.europa.eu/c4p/data/t_136_en","Kaffir","The term comes from the Arabic word kafir, meaning “one without religion.” In both Afrikaans and English, it evolved into a label for Black people of African descent. The term became particularly derogatory during the apartheid era and is now considered hate speech. However, a group of Sri Lankan people, descended from Portuguese traders (or more broadly Europeans) and enslaved Bantu peoples, use the term “Kaffir” to refer to themselves.","The term can be used in a descriptive or historical context, in which case the use of quotation marks is suggested.","Tropen Museum et al., eds., “Words Matter: An Unfinished Guide to Word Choices in the Cultural Sector,” 2018, 121. https://www.materialculture.nl/sites/default/files/2018-08/words_matter.pdf.pdf.","0"
"http://data.europa.eu/c4p/data/t_136_en","Kaffir","The term comes from the Arabic word kafir, meaning “one without religion.” In both Afrikaans and English, it evolved into a label for Black people of African descent. The term became particularly derogatory during the apartheid era and is now considered hate speech. However, a group of Sri Lankan people, descended from Portuguese traders (or more broadly Europeans) and enslaved Bantu peoples, use the term “Kaffir” to refer to themselves.","The term can be used in a descriptive or historical context, in which case the use of quotation marks is suggested.","Andrei Nesterov, Laura Hollink, Marieke van Erp, and Jacco van Ossenbruggen. (2023). cultural-ai/wordsmatter: Words Matter: a knowledge graph of contentious terms (v1.0.2) [Data set]. European Semantic Web Conference (ESWC), Hersonissos, Greece. Zenodo. https://doi.org/10.5281/zenodo.7713157 ; https://w3id.org/culco/wordsmatter/121.","0"
"http://data.europa.eu/c4p/data/t_137_en","Khazars","The Khazars were a group from what is now Kazakhstan who fought in the 6th century AD for land that eventually became southern Russia and Ukraine. They are known to have been among the first groups to adopt Judaism. In the late 1800s theories emerged that modern Ashkenazi Jews descended from a Khazarian diaspora. No linguistic and genetic evidence supports this. Antisemitic groups have used the Khazar myth to question the legitimacy of Ashkenazi Jews, falsely suggesting that they came from the Caucasus rather than the Land of Israel.","The term can be used in a descriptive or historical context, in which case the use of quotation marks is suggested.","“Khazars,” Wikipedia, November 9, 2024, accessed December 2, 2024, https://en.wikipedia.org/wiki/Khazars.","0"
"http://data.europa.eu/c4p/data/t_137_en","Khazars","The Khazars were a group from what is now Kazakhstan who fought in the 6th century AD for land that eventually became southern Russia and Ukraine. They are known to have been among the first groups to adopt Judaism. In the late 1800s theories emerged that modern Ashkenazi Jews descended from a Khazarian diaspora. No linguistic and genetic evidence supports this. Antisemitic groups have used the Khazar myth to question the legitimacy of Ashkenazi Jews, falsely suggesting that they came from the Caucasus rather than the Land of Israel.","The term can be used in a descriptive or historical context, in which case the use of quotation marks is suggested.","American Jewish Committee, “The Translate Hate Glossary,” February 2024, 26, https://www.ajc.org/sites/default/files/pdf/2024-02/AJC_Translate-Hate-Glossary-2.2024.pdf .","0"
"http://data.europa.eu/c4p/data/t_153_en","Mohammedan","“Mohammedan” was a term commonly used in the past to refer to someone who worshipped the Prophet Muhammad. Many Muslims object to this term because Islam teaches the worship of God alone. Today, “Muslim” and “Islamic” are the preferred terms. “Mohammedan” is more likely to be found in museum databases than in everyday language.","The term can be used in a descriptive or historical context, in which case the use of quotation marks is suggested.","Tropen Museum et al., eds., “Words Matter: An Unfinished Guide to Word Choices in the Cultural Sector,” 2018, 124. https://www.materialculture.nl/sites/default/files/2018-08/words_matter.pdf.pdf.","0"
